timestamp,container,name,cpu_percent,memory_usage,memory_percent,threads,pids
2026-09-17T02:25:53.4913464Z,a42d74844cf7,book-reviews-a4-web-1,0.02,116.3MiB / 15.17GiB,0.75,11,11
2026-09-17T02:25:53.4913464Z,69b93e454d61,book-reviews-a4-static-1,0.01,24.57MiB / 15.17GiB,0.16,9,9
2026-09-17T02:25:53.4913464Z,ca43277e8356,book-reviews-a4-db-1,0.53,50.94MiB / 15.17GiB,0.33,8,8
2026-09-17T02:25:53.4913464Z,87235cf2e925,book-reviews-a4-redis-1,0.30,8.391MiB / 192MiB,4.37,6,6
2026-09-17T02:25:53.4913464Z,9848c97527b3,book-reviews-a4-traefik-1,8.11,115.2MiB / 15.17GiB,0.74,17,17
2026-09-17T02:25:53.4913464Z,48f7e9560c08,book-reviews-a4-opensearch-1,0.68,1.437GiB / 1.5GiB,95.81,127,127
2026-09-17T02:26:02.4083773Z,a42d74844cf7,book-reviews-a4-web-1,3.24,116.2MiB / 15.17GiB,0.75,11,11
2026-09-17T02:26:02.4083773Z,69b93e454d61,book-reviews-a4-static-1,0.01,25.38MiB / 15.17GiB,0.16,9,9
2026-09-17T02:26:02.4083773Z,ca43277e8356,book-reviews-a4-db-1,2.85,51.2MiB / 15.17GiB,0.33,8,8
2026-09-17T02:26:02.4083773Z,87235cf2e925,book-reviews-a4-redis-1,2.78,8.707MiB / 192MiB,4.53,6,6
2026-09-17T02:26:02.4083773Z,9848c97527b3,book-reviews-a4-traefik-1,0.14,114.7MiB / 15.17GiB,0.74,17,17
2026-09-17T02:26:02.4083773Z,48f7e9560c08,book-reviews-a4-opensearch-1,0.70,1.437GiB / 1.5GiB,95.80,127,127
2026-09-17T02:26:10.3109092Z,a42d74844cf7,book-reviews-a4-web-1,0.01,115.5MiB / 15.17GiB,0.74,11,11
2026-09-17T02:26:10.3109092Z,69b93e454d61,book-reviews-a4-static-1,3.41,25.91MiB / 15.17GiB,0.17,9,9
2026-09-17T02:26:10.3109092Z,ca43277e8356,book-reviews-a4-db-1,3.14,51.57MiB / 15.17GiB,0.33,8,8
2026-09-17T02:26:10.3109092Z,87235cf2e925,book-reviews-a4-redis-1,0.29,7.898MiB / 192MiB,4.11,6,6
2026-09-17T02:26:10.3109092Z,9848c97527b3,book-reviews-a4-traefik-1,0.12,114.6MiB / 15.17GiB,0.74,17,17
2026-09-17T02:26:10.3109092Z,48f7e9560c08,book-reviews-a4-opensearch-1,0.63,1.437GiB / 1.5GiB,95.78,127,127
2026-09-17T02:26:18.1656953Z,a42d74844cf7,book-reviews-a4-web-1,3.68,115.1MiB / 15.17GiB,0.74,11,11
2026-09-17T02:26:18.1656953Z,69b93e454d61,book-reviews-a4-static-1,0.02,24.95MiB / 15.17GiB,0.16,9,9
2026-09-17T02:26:18.1656953Z,ca43277e8356,book-reviews-a4-db-1,3.40,55.76MiB / 15.17GiB,0.36,8,8
2026-09-17T02:26:18.1656953Z,87235cf2e925,book-reviews-a4-redis-1,2.75,7.797MiB / 192MiB,4.06,6,6
