timestamp,container,name,cpu_percent,memory_usage,memory_percent,threads,pids
2026-09-17T04:53:34.7398422Z,348cd506525f,book-reviews-a4-web-1,0.02,120.6MiB / 15.17GiB,0.78,11,11
2026-09-17T04:53:34.7398422Z,660681595a5e,book-reviews-a4-web-2,0.33,121.5MiB / 15.17GiB,0.78,11,11
2026-09-17T04:53:34.7398422Z,a1cb37b7da6b,book-reviews-a4-web-3,0.36,121MiB / 15.17GiB,0.78,11,11
2026-09-17T04:53:34.7398422Z,69b93e454d61,book-reviews-a4-static-1,0.01,30.11MiB / 15.17GiB,0.19,9,9
2026-09-17T04:53:34.7398422Z,ca43277e8356,book-reviews-a4-db-1,0.10,53.71MiB / 15.17GiB,0.35,9,9
2026-09-17T04:53:34.7398422Z,87235cf2e925,book-reviews-a4-redis-1,0.45,15.56MiB / 192MiB,8.11,6,6
2026-09-17T04:53:34.7398422Z,9848c97527b3,book-reviews-a4-traefik-1,0.34,121.4MiB / 15.17GiB,0.78,18,18
2026-09-17T04:53:34.7398422Z,48f7e9560c08,book-reviews-a4-opensearch-1,0.61,1.493GiB / 1.5GiB,99.53,129,129
2026-09-17T04:53:44.9572970Z,348cd506525f,book-reviews-a4-web-1,3.09,128.1MiB / 15.17GiB,0.82,11,12
2026-09-17T04:53:44.9572970Z,660681595a5e,book-reviews-a4-web-2,0.02,121MiB / 15.17GiB,0.78,11,11
2026-09-17T04:53:44.9572970Z,a1cb37b7da6b,book-reviews-a4-web-3,0.31,121.2MiB / 15.17GiB,0.78,11,11
2026-09-17T04:53:44.9572970Z,69b93e454d61,book-reviews-a4-static-1,0.31,31.48MiB / 15.17GiB,0.20,9,9
2026-09-17T04:53:44.9572970Z,ca43277e8356,book-reviews-a4-db-1,0.07,53.51MiB / 15.17GiB,0.34,9,9
2026-09-17T04:53:44.9572970Z,87235cf2e925,book-reviews-a4-redis-1,0.41,14.62MiB / 192MiB,7.62,6,6
2026-09-17T04:53:44.9572970Z,9848c97527b3,book-reviews-a4-traefik-1,1.49,121MiB / 15.17GiB,0.78,18,18
2026-09-17T04:53:44.9572970Z,48f7e9560c08,book-reviews-a4-opensearch-1,0.66,1.493GiB / 1.5GiB,99.54,129,129
2026-09-17T04:53:53.4342340Z,348cd506525f,book-reviews-a4-web-1,0.02,121MiB / 15.17GiB,0.78,11,11
2026-09-17T04:53:53.4342340Z,660681595a5e,book-reviews-a4-web-2,0.01,121.6MiB / 15.17GiB,0.78,11,11
2026-09-17T04:53:53.4342340Z,a1cb37b7da6b,book-reviews-a4-web-3,0.02,121MiB / 15.17GiB,0.78,11,11
2026-09-17T04:53:53.4342340Z,69b93e454d61,book-reviews-a4-static-1,0.30,31.98MiB / 15.17GiB,0.21,9,9
