timestamp,container,name,cpu_percent,memory_usage,memory_percent,threads,pids
2026-09-17T02:41:36.6091096Z,a42d74844cf7,book-reviews-a4-web-1,3.68,118.4MiB / 15.17GiB,0.76,11,11
2026-09-17T02:41:36.6091096Z,69b93e454d61,book-reviews-a4-static-1,0.02,26.03MiB / 15.17GiB,0.17,9,9
2026-09-17T02:41:36.6091096Z,ca43277e8356,book-reviews-a4-db-1,3.28,48.76MiB / 15.17GiB,0.31,7,7
2026-09-17T02:41:36.6091096Z,87235cf2e925,book-reviews-a4-redis-1,0.35,8.301MiB / 192MiB,4.32,6,6
2026-09-17T02:41:36.6091096Z,9848c97527b3,book-reviews-a4-traefik-1,0.15,116.3MiB / 15.17GiB,0.75,17,17
2026-09-17T02:41:36.6091096Z,48f7e9560c08,book-reviews-a4-opensearch-1,0.67,1.439GiB / 1.5GiB,95.94,127,127
2026-09-17T02:41:45.5796810Z,a42d74844cf7,book-reviews-a4-web-1,3.44,119.5MiB / 15.17GiB,0.77,11,11
2026-09-17T02:41:45.5796810Z,69b93e454d61,book-reviews-a4-static-1,0.02,27.12MiB / 15.17GiB,0.17,9,9
2026-09-17T02:41:45.5796810Z,ca43277e8356,book-reviews-a4-db-1,0.00,48.83MiB / 15.17GiB,0.31,7,7
2026-09-17T02:41:45.5796810Z,87235cf2e925,book-reviews-a4-redis-1,0.37,8.105MiB / 192MiB,4.22,6,6
2026-09-17T02:41:45.5796810Z,9848c97527b3,book-reviews-a4-traefik-1,0.13,115.2MiB / 15.17GiB,0.74,17,17
2026-09-17T02:41:45.5796810Z,48f7e9560c08,book-reviews-a4-opensearch-1,0.66,1.439GiB / 1.5GiB,95.95,127,127
2026-09-17T02:41:53.5251652Z,a42d74844cf7,book-reviews-a4-web-1,0.02,118.6MiB / 15.17GiB,0.76,11,11
2026-09-17T02:41:53.5251652Z,69b93e454d61,book-reviews-a4-static-1,3.74,27.3MiB / 15.17GiB,0.18,9,9
2026-09-17T02:41:53.5251652Z,ca43277e8356,book-reviews-a4-db-1,3.58,49.44MiB / 15.17GiB,0.32,7,7
2026-09-17T02:41:53.5251652Z,87235cf2e925,book-reviews-a4-redis-1,0.30,8.016MiB / 192MiB,4.17,6,6
2026-09-17T02:41:53.5251652Z,9848c97527b3,book-reviews-a4-traefik-1,0.07,115.6MiB / 15.17GiB,0.74,17,17
