timestamp,endpoint,deployment,instance,status,response_time_ms
2026-09-17T04:46:32.921825711Z,search,scaled,660681595a5e,200,15.259452
2026-09-17T04:46:35.925216429Z,search,scaled,a1cb37b7da6b,200,17.900233
2026-09-17T04:46:38.921594837Z,search,scaled,348cd506525f,200,14.572267
2026-09-17T04:46:41.925345617Z,search,scaled,a1cb37b7da6b,200,18.436813
2026-09-17T04:46:44.925217748Z,search,scaled,348cd506525f,200,17.708452
2026-09-17T04:46:47.923385532Z,search,scaled,660681595a5e,200,16.075362
2026-09-17T04:46:50.921464125Z,search,scaled,348cd506525f,200,16.080623
2026-09-17T04:46:53.924713968Z,search,scaled,660681595a5e,200,19.794819
2026-09-17T04:46:56.921100022Z,search,scaled,a1cb37b7da6b,200,15.829768
2026-09-17T04:46:59.927049587Z,search,scaled,660681595a5e,200,21.247886
2026-09-17T04:47:02.925806912Z,search,scaled,a1cb37b7da6b,200,20.685029
2026-09-17T04:47:05.928002155Z,search,scaled,348cd506525f,200,22.568056
2026-09-17T04:47:08.963160705Z,search,scaled,a1cb37b7da6b,200,58.175623
2026-09-17T04:47:11.921873891Z,search,scaled,348cd506525f,200,17.176774
2026-09-17T04:47:14.921216468Z,search,scaled,660681595a5e,200,16.387325
2026-09-17T04:47:17.923719805Z,search,scaled,348cd506525f,200,18.437099
2026-09-17T04:47:20.918922657Z,search,scaled,660681595a5e,200,14.932528
2026-09-17T04:47:23.921360523Z,search,scaled,a1cb37b7da6b,200,17.792684
2026-09-17T04:47:26.92484038Z,search,scaled,660681595a5e,200,20.909264
2026-09-17T04:47:29.919431742Z,search,scaled,a1cb37b7da6b,200,15.705041
2026-09-17T04:47:32.920094647Z,search,scaled,348cd506525f,200,16.03435
2026-09-17T04:47:35.920513011Z,search,scaled,a1cb37b7da6b,200,16.974879
2026-09-17T04:47:38.918843779Z,search,scaled,348cd506525f,200,15.370598
2026-09-17T04:47:41.920747979Z,search,scaled,660681595a5e,200,16.979046
2026-09-17T04:47:44.921419694Z,search,scaled,348cd506525f,200,17.823375
2026-09-17T04:47:47.920874837Z,search,scaled,660681595a5e,200,16.790929
2026-09-17T04:47:50.919273314Z,search,scaled,a1cb37b7da6b,200,16.728317
2026-09-17T04:47:53.918958506Z,search,scaled,660681595a5e,200,17.212149
2026-09-17T04:47:56.91846922Z,search,scaled,a1cb37b7da6b,200,16.415066
2026-09-17T04:47:59.919082755Z,search,scaled,348cd506525f,200,16.599232
2026-09-17T04:48:02.917522135Z,search,scaled,a1cb37b7da6b,200,15.545064
2026-09-17T04:48:05.91899941Z,search,scaled,348cd506525f,200,16.65912
