timestamp,container,name,cpu_percent,memory_usage,memory_percent,threads,pids
2026-09-17T04:43:03.5430692Z,348cd506525f,book-reviews-a4-web-1,0.01,120.4MiB / 15.17GiB,0.78,11,11
2026-09-17T04:43:03.5430692Z,660681595a5e,book-reviews-a4-web-2,0.01,121.5MiB / 15.17GiB,0.78,11,11
2026-09-17T04:43:03.5430692Z,a1cb37b7da6b,book-reviews-a4-web-3,0.01,121.2MiB / 15.17GiB,0.78,11,11
2026-09-17T04:43:03.5430692Z,69b93e454d61,book-reviews-a4-static-1,0.02,30.12MiB / 15.17GiB,0.19,9,9
2026-09-17T04:43:03.5430692Z,ca43277e8356,book-reviews-a4-db-1,3.63,53.98MiB / 15.17GiB,0.35,9,9
2026-09-17T04:43:03.5430692Z,87235cf2e925,book-reviews-a4-redis-1,0.33,15.58MiB / 192MiB,8.11,6,6
2026-09-17T04:43:03.5430692Z,9848c97527b3,book-reviews-a4-traefik-1,0.06,122.9MiB / 15.17GiB,0.79,18,18
2026-09-17T04:43:03.5430692Z,48f7e9560c08,book-reviews-a4-opensearch-1,0.82,1.488GiB / 1.5GiB,99.22,129,129
2026-09-17T04:43:12.9201816Z,348cd506525f,book-reviews-a4-web-1,0.02,121MiB / 15.17GiB,0.78,11,11
2026-09-17T04:43:12.9201816Z,660681595a5e,book-reviews-a4-web-2,0.01,122.9MiB / 15.17GiB,0.79,11,11
2026-09-17T04:43:12.9201816Z,a1cb37b7da6b,book-reviews-a4-web-3,0.02,122.2MiB / 15.17GiB,0.79,11,11
2026-09-17T04:43:12.9201816Z,69b93e454d61,book-reviews-a4-static-1,0.01,30.68MiB / 15.17GiB,0.20,9,9
2026-09-17T04:43:12.9201816Z,ca43277e8356,book-reviews-a4-db-1,0.00,53.74MiB / 15.17GiB,0.35,9,9
2026-09-17T04:43:12.9201816Z,87235cf2e925,book-reviews-a4-redis-1,0.32,14.97MiB / 192MiB,7.80,6,6
2026-09-17T04:43:12.9201816Z,9848c97527b3,book-reviews-a4-traefik-1,7.04,121.2MiB / 15.17GiB,0.78,18,18
2026-09-17T04:43:12.9201816Z,48f7e9560c08,book-reviews-a4-opensearch-1,0.63,1.488GiB / 1.5GiB,99.18,129,129
