timestamp,container,name,cpu_percent,memory_usage,memory_percent,threads,pids
2026-09-17T02:04:47.6563451Z,a42d74844cf7,book-reviews-a4-web-1,0.01,101.5MiB / 15.17GiB,0.65,10,10
2026-09-17T02:04:47.6563451Z,69b93e454d61,book-reviews-a4-static-1,0.01,22.85MiB / 15.17GiB,0.15,9,9
2026-09-17T02:04:47.6563451Z,ca43277e8356,book-reviews-a4-db-1,0.00,48.58MiB / 15.17GiB,0.31,7,7
2026-09-17T02:04:47.6563451Z,87235cf2e925,book-reviews-a4-redis-1,0.26,8.039MiB / 192MiB,4.19,6,6
2026-09-17T02:04:47.6563451Z,9848c97527b3,book-reviews-a4-traefik-1,0.21,112.3MiB / 15.17GiB,0.72,17,17
2026-09-17T02:04:47.6563451Z,48f7e9560c08,book-reviews-a4-opensearch-1,0.72,1.461GiB / 1.5GiB,97.41,128,128
2026-09-17T02:04:56.2366511Z,a42d74844cf7,book-reviews-a4-web-1,0.01,101.6MiB / 15.17GiB,0.65,10,10
2026-09-17T02:04:56.2366511Z,69b93e454d61,book-reviews-a4-static-1,0.01,23.63MiB / 15.17GiB,0.15,9,9
2026-09-17T02:04:56.2366511Z,ca43277e8356,book-reviews-a4-db-1,0.00,48.77MiB / 15.17GiB,0.31,7,7
2026-09-17T02:04:56.2366511Z,87235cf2e925,book-reviews-a4-redis-1,0.29,8.473MiB / 192MiB,4.41,6,6
2026-09-17T02:04:56.2366511Z,9848c97527b3,book-reviews-a4-traefik-1,0.00,111.2MiB / 15.17GiB,0.72,17,17
2026-09-17T02:04:56.2366511Z,48f7e9560c08,book-reviews-a4-opensearch-1,0.66,1.452GiB / 1.5GiB,96.78,126,126
2026-09-17T02:05:03.8533717Z,a42d74844cf7,book-reviews-a4-web-1,0.01,101.5MiB / 15.17GiB,0.65,10,10
2026-09-17T02:05:03.8533717Z,69b93e454d61,book-reviews-a4-static-1,0.01,23.15MiB / 15.17GiB,0.15,9,9
2026-09-17T02:05:03.8533717Z,ca43277e8356,book-reviews-a4-db-1,0.00,49.09MiB / 15.17GiB,0.32,7,7
2026-09-17T02:05:03.8533717Z,87235cf2e925,book-reviews-a4-redis-1,0.26,8.496MiB / 192MiB,4.43,6,6
2026-09-17T02:05:03.8533717Z,9848c97527b3,book-reviews-a4-traefik-1,0.04,111.8MiB / 15.17GiB,0.72,17,17
2026-09-17T02:05:03.8533717Z,48f7e9560c08,book-reviews-a4-opensearch-1,0.65,1.452GiB / 1.5GiB,96.79,125,125
2026-09-17T02:05:11.5971371Z,a42d74844cf7,book-reviews-a4-web-1,4.27,102.8MiB / 15.17GiB,0.66,10,10
2026-09-17T02:05:11.5971371Z,69b93e454d61,book-reviews-a4-static-1,2.73,24.32MiB / 15.17GiB,0.16,9,9
2026-09-17T02:05:11.5971371Z,ca43277e8356,book-reviews-a4-db-1,0.00,49.11MiB / 15.17GiB,0.32,7,7
2026-09-17T02:05:11.5971371Z,87235cf2e925,book-reviews-a4-redis-1,0.31,8.613MiB / 192MiB,4.49,6,6
2026-09-17T02:05:11.5971371Z,9848c97527b3,book-reviews-a4-traefik-1,0.23,111.8MiB / 15.17GiB,0.72,17,17
2026-09-17T02:05:11.5971371Z,48f7e9560c08,book-reviews-a4-opensearch-1,0.63,1.452GiB / 1.5GiB,96.78,125,125
2026-09-17T02:05:19.3313865Z,a42d74844cf7,book-reviews-a4-web-1,0.01,102MiB / 15.17GiB,0.66,10,10
2026-09-17T02:05:19.3313865Z,69b93e454d61,book-reviews-a4-static-1,0.01,23.68MiB / 15.17GiB,0.15,9,9
2026-09-17T02:05:19.3313865Z,ca43277e8356,book-reviews-a4-db-1,2.91,49.58MiB / 15.17GiB,0.32,7,7
2026-09-17T02:05:19.3313865Z,87235cf2e925,book-reviews-a4-redis-1,2.40,8.602MiB / 192MiB,4.48,6,6
2026-09-17T02:05:19.3313865Z,9848c97527b3,book-reviews-a4-traefik-1,0.13,111.5MiB / 15.17GiB,0.72,17,17
2026-09-17T02:05:19.3313865Z,48f7e9560c08,book-reviews-a4-opensearch-1,0.72,1.451GiB / 1.5GiB,96.71,125,125
2026-09-17T02:05:27.0551358Z,a42d74844cf7,book-reviews-a4-web-1,0.01,102.1MiB / 15.17GiB,0.66,10,10
2026-09-17T02:05:27.0551358Z,69b93e454d61,book-reviews-a4-static-1,2.80,23.74MiB / 15.17GiB,0.15,9,9
2026-09-17T02:05:27.0551358Z,ca43277e8356,book-reviews-a4-db-1,0.00,48.67MiB / 15.17GiB,0.31,7,7
2026-09-17T02:05:27.0551358Z,87235cf2e925,book-reviews-a4-redis-1,0.28,8.645MiB / 192MiB,4.50,6,6
2026-09-17T02:05:27.0551358Z,9848c97527b3,book-reviews-a4-traefik-1,0.05,111.7MiB / 15.17GiB,0.72,17,17
2026-09-17T02:05:27.0551358Z,48f7e9560c08,book-reviews-a4-opensearch-1,0.68,1.452GiB / 1.5GiB,96.77,125,125
2026-09-17T02:05:33.8368198Z,a42d74844cf7,book-reviews-a4-web-1,0.01,102.5MiB / 15.17GiB,0.66,10,10
2026-09-17T02:05:33.8368198Z,69b93e454d61,book-reviews-a4-static-1,0.01,23.71MiB / 15.17GiB,0.15,9,9
2026-09-17T02:05:33.8368198Z,ca43277e8356,book-reviews-a4-db-1,3.94,49.34MiB / 15.17GiB,0.32,7,7
2026-09-17T02:05:33.8368198Z,87235cf2e925,book-reviews-a4-redis-1,0.29,8.582MiB / 192MiB,4.47,6,6
2026-09-17T02:05:33.8368198Z,9848c97527b3,book-reviews-a4-traefik-1,12.78,111.9MiB / 15.17GiB,0.72,17,17
2026-09-17T02:05:33.8368198Z,48f7e9560c08,book-reviews-a4-opensearch-1,0.74,1.452GiB / 1.5GiB,96.77,125,125
2026-09-17T02:05:41.5665343Z,a42d74844cf7,book-reviews-a4-web-1,3.82,107.6MiB / 15.17GiB,0.69,10,10
2026-09-17T02:05:41.5665343Z,69b93e454d61,book-reviews-a4-static-1,0.01,24.21MiB / 15.17GiB,0.16,9,9
2026-09-17T02:05:41.5665343Z,ca43277e8356,book-reviews-a4-db-1,2.87,49.1MiB / 15.17GiB,0.32,7,7
2026-09-17T02:05:41.5665343Z,87235cf2e925,book-reviews-a4-redis-1,0.32,8.539MiB / 192MiB,4.45,6,6
2026-09-17T02:05:41.5665343Z,9848c97527b3,book-reviews-a4-traefik-1,0.24,111.8MiB / 15.17GiB,0.72,17,17
2026-09-17T02:05:41.5665343Z,48f7e9560c08,book-reviews-a4-opensearch-1,2.16,1.452GiB / 1.5GiB,96.79,125,125
2026-09-17T02:05:49.2885470Z,a42d74844cf7,book-reviews-a4-web-1,0.01,103MiB / 15.17GiB,0.66,10,10
2026-09-17T02:05:49.2885470Z,69b93e454d61,book-reviews-a4-static-1,0.01,23.63MiB / 15.17GiB,0.15,9,9
2026-09-17T02:05:49.2885470Z,ca43277e8356,book-reviews-a4-db-1,0.00,48.36MiB / 15.17GiB,0.31,7,7
2026-09-17T02:05:49.2885470Z,87235cf2e925,book-reviews-a4-redis-1,2.55,8.68MiB / 192MiB,4.52,6,6
2026-09-17T02:05:49.2885470Z,9848c97527b3,book-reviews-a4-traefik-1,2.09,111.8MiB / 15.17GiB,0.72,17,17
2026-09-17T02:05:49.2885470Z,48f7e9560c08,book-reviews-a4-opensearch-1,0.71,1.452GiB / 1.5GiB,96.80,125,125
2026-09-17T02:05:56.9926021Z,a42d74844cf7,book-reviews-a4-web-1,0.02,103.2MiB / 15.17GiB,0.66,10,10
2026-09-17T02:05:56.9926021Z,69b93e454d61,book-reviews-a4-static-1,3.06,23.64MiB / 15.17GiB,0.15,9,9
2026-09-17T02:05:56.9926021Z,ca43277e8356,book-reviews-a4-db-1,3.17,49.25MiB / 15.17GiB,0.32,7,7
