timestamp,endpoint,deployment,instance,status,response_time_ms
2026-09-17T03:07:48.758813507Z,static,full,edge-files,200,7.739286
2026-09-17T03:07:49.050389956Z,static,full,edge-files,200,3.675274
2026-09-17T03:07:49.349495972Z,static,full,edge-files,200,3.421684
2026-09-17T03:07:49.649164453Z,static,full,edge-files,200,3.027471
2026-09-17T03:07:49.949050844Z,static,full,edge-files,200,2.956302
2026-09-17T03:07:50.247630488Z,static,full,edge-files,200,3.410208
2026-09-17T03:07:50.54732528Z,static,full,edge-files,200,3.140702
2026-09-17T03:07:50.85426613Z,static,full,edge-files,200,5.764228
2026-09-17T03:07:51.148826393Z,static,full,edge-files,200,3.569267
2026-09-17T03:07:51.448448118Z,static,full,edge-files,200,3.042306
2026-09-17T03:07:51.748664681Z,static,full,edge-files,200,3.400648
2026-09-17T03:07:52.047985171Z,static,full,edge-files,200,3.326472
2026-09-17T03:07:52.348783001Z,static,full,edge-files,200,4.208688
2026-09-17T03:07:52.648362933Z,static,full,edge-files,200,2.973123
2026-09-17T03:07:52.94826008Z,static,full,edge-files,200,3.745807
2026-09-17T03:07:53.248436002Z,static,full,edge-files,200,3.596588
2026-09-17T03:07:53.554341214Z,static,full,edge-files,200,5.218392
2026-09-17T03:07:53.849493191Z,static,full,edge-files,200,3.401971
2026-09-17T03:07:54.150374598Z,static,full,edge-files,200,3.375446
2026-09-17T03:07:54.450017126Z,static,full,edge-files,200,4.596697
2026-09-17T03:07:54.743353494Z,static,full,edge-files,200,4.051681
2026-09-17T03:07:55.042314673Z,static,full,edge-files,200,3.754863
2026-09-17T03:07:55.342954994Z,static,full,edge-files,200,4.172892
2026-09-17T03:07:55.64274212Z,static,full,edge-files,200,3.302572
2026-09-17T03:07:55.944104247Z,static,full,edge-files,200,4.740915
2026-09-17T03:07:56.243545177Z,static,full,edge-files,200,4.626408
2026-09-17T03:07:56.543389146Z,static,full,edge-files,200,3.942516
2026-09-17T03:07:56.843024424Z,static,full,edge-files,200,3.976786
2026-09-17T03:07:57.142251307Z,static,full,edge-files,200,3.352957
