timestamp,container,name,cpu_percent,memory_usage,memory_percent,threads,pids
2026-09-17T04:58:49.2756626Z,348cd506525f,book-reviews-a4-web-1,0.00,122.9MiB / 15.17GiB,0.79,11,11
2026-09-17T04:58:49.2756626Z,660681595a5e,book-reviews-a4-web-2,0.01,122.2MiB / 15.17GiB,0.79,11,11
2026-09-17T04:58:49.2756626Z,a1cb37b7da6b,book-reviews-a4-web-3,3.21,121.9MiB / 15.17GiB,0.78,11,11
2026-09-17T04:58:49.2756626Z,69b93e454d61,book-reviews-a4-static-1,0.02,30.12MiB / 15.17GiB,0.19,9,9
2026-09-17T04:58:49.2756626Z,ca43277e8356,book-reviews-a4-db-1,3.09,54.48MiB / 15.17GiB,0.35,9,9
2026-09-17T04:58:49.2756626Z,87235cf2e925,book-reviews-a4-redis-1,0.32,15.3MiB / 192MiB,7.97,6,6
2026-09-17T04:58:49.2756626Z,9848c97527b3,book-reviews-a4-traefik-1,0.24,120.9MiB / 15.17GiB,0.78,18,18
2026-09-17T04:58:49.2756626Z,48f7e9560c08,book-reviews-a4-opensearch-1,0.57,1.492GiB / 1.5GiB,99.49,129,129
2026-09-17T04:58:58.5218439Z,348cd506525f,book-reviews-a4-web-1,4.11,125.9MiB / 15.17GiB,0.81,11,11
2026-09-17T04:58:58.5218439Z,660681595a5e,book-reviews-a4-web-2,4.64,125.3MiB / 15.17GiB,0.81,11,11
2026-09-17T04:58:58.5218439Z,a1cb37b7da6b,book-reviews-a4-web-3,2.75,124.3MiB / 15.17GiB,0.80,11,11
2026-09-17T04:58:58.5218439Z,69b93e454d61,book-reviews-a4-static-1,2.76,29.9MiB / 15.17GiB,0.19,9,9
2026-09-17T04:58:58.5218439Z,ca43277e8356,book-reviews-a4-db-1,0.31,54.11MiB / 15.17GiB,0.35,9,9
2026-09-17T04:58:58.5218439Z,87235cf2e925,book-reviews-a4-redis-1,0.45,15.82MiB / 192MiB,8.24,6,6
2026-09-17T04:58:58.5218439Z,9848c97527b3,book-reviews-a4-traefik-1,1.27,120.5MiB / 15.17GiB,0.78,18,18
2026-09-17T04:58:58.5218439Z,48f7e9560c08,book-reviews-a4-opensearch-1,55.25,1.463GiB / 1.5GiB,97.54,131,131
2026-09-17T04:59:06.5658325Z,348cd506525f,book-reviews-a4-web-1,0.76,126MiB / 15.17GiB,0.81,11,11
2026-09-17T04:59:06.5658325Z,660681595a5e,book-reviews-a4-web-2,2.01,126.8MiB / 15.17GiB,0.82,11,11
2026-09-17T04:59:06.5658325Z,a1cb37b7da6b,book-reviews-a4-web-3,0.02,125.4MiB / 15.17GiB,0.81,11,11
2026-09-17T04:59:06.5658325Z,69b93e454d61,book-reviews-a4-static-1,0.01,30.01MiB / 15.17GiB,0.19,9,9
2026-09-17T04:59:06.5658325Z,ca43277e8356,book-reviews-a4-db-1,0.28,54.29MiB / 15.17GiB,0.35,9,9
2026-09-17T04:59:06.5658325Z,87235cf2e925,book-reviews-a4-redis-1,0.42,15.85MiB / 192MiB,8.25,6,6
