timestamp,container,name,cpu_percent,memory_usage,memory_percent,threads,pids
2026-09-17T03:23:25.7341878Z,a42d74844cf7,book-reviews-a4-web-1,4.58,131.4MiB / 15.17GiB,0.85,11,11
2026-09-17T03:23:25.7341878Z,69b93e454d61,book-reviews-a4-static-1,3.62,30.02MiB / 15.17GiB,0.19,9,9
2026-09-17T03:23:25.7341878Z,ca43277e8356,book-reviews-a4-db-1,0.00,51.79MiB / 15.17GiB,0.33,8,8
2026-09-17T03:23:25.7341878Z,87235cf2e925,book-reviews-a4-redis-1,0.34,10.14MiB / 192MiB,5.28,6,6
2026-09-17T03:23:25.7341878Z,9848c97527b3,book-reviews-a4-traefik-1,0.13,119.2MiB / 15.17GiB,0.77,17,17
2026-09-17T03:23:25.7341878Z,48f7e9560c08,book-reviews-a4-opensearch-1,2.73,1.449GiB / 1.5GiB,96.57,129,129
2026-09-17T03:23:35.2891235Z,a42d74844cf7,book-reviews-a4-web-1,1.77,131.7MiB / 15.17GiB,0.85,11,11
2026-09-17T03:23:35.2891235Z,69b93e454d61,book-reviews-a4-static-1,3.57,30.24MiB / 15.17GiB,0.19,9,9
2026-09-17T03:23:35.2891235Z,ca43277e8356,book-reviews-a4-db-1,3.78,52.21MiB / 15.17GiB,0.34,8,8
2026-09-17T03:23:35.2891235Z,87235cf2e925,book-reviews-a4-redis-1,0.44,10.77MiB / 192MiB,5.61,6,6
2026-09-17T03:23:35.2891235Z,9848c97527b3,book-reviews-a4-traefik-1,1.41,119.1MiB / 15.17GiB,0.77,17,17
2026-09-17T03:23:35.2891235Z,48f7e9560c08,book-reviews-a4-opensearch-1,0.72,1.448GiB / 1.5GiB,96.54,129,129
2026-09-17T03:23:43.5379284Z,a42d74844cf7,book-reviews-a4-web-1,1.95,131.5MiB / 15.17GiB,0.85,11,11
2026-09-17T03:23:43.5379284Z,69b93e454d61,book-reviews-a4-static-1,0.03,29.91MiB / 15.17GiB,0.19,9,9
2026-09-17T03:23:43.5379284Z,ca43277e8356,book-reviews-a4-db-1,3.58,52.24MiB / 15.17GiB,0.34,8,8
2026-09-17T03:23:43.5379284Z,87235cf2e925,book-reviews-a4-redis-1,0.40,11.01MiB / 192MiB,5.74,6,6
2026-09-17T03:23:43.5379284Z,9848c97527b3,book-reviews-a4-traefik-1,0.56,119.3MiB / 15.17GiB,0.77,17,17
2026-09-17T03:23:43.5379284Z,48f7e9560c08,book-reviews-a4-opensearch-1,0.72,1.448GiB / 1.5GiB,96.55,129,129
2026-09-17T03:23:51.5714182Z,a42d74844cf7,book-reviews-a4-web-1,2.14,132.1MiB / 15.17GiB,0.85,11,11
2026-09-17T03:23:51.5714182Z,69b93e454d61,book-reviews-a4-static-1,3.38,30.04MiB / 15.17GiB,0.19,9,9
2026-09-17T03:23:51.5714182Z,ca43277e8356,book-reviews-a4-db-1,3.52,52.71MiB / 15.17GiB,0.34,8,8
2026-09-17T03:23:51.5714182Z,87235cf2e925,book-reviews-a4-redis-1,0.43,10.86MiB / 192MiB,5.66,6,6
2026-09-17T03:23:51.5714182Z,9848c97527b3,book-reviews-a4-traefik-1,0.78,119.7MiB / 15.17GiB,0.77,17,17
2026-09-17T03:23:51.5714182Z,48f7e9560c08,book-reviews-a4-opensearch-1,0.67,1.449GiB / 1.5GiB,96.57,129,129
2026-09-17T03:23:59.5718181Z,a42d74844cf7,book-reviews-a4-web-1,2.62,131.3MiB / 15.17GiB,0.84,11,11
2026-09-17T03:23:59.5718181Z,69b93e454d61,book-reviews-a4-static-1,0.01,29.04MiB / 15.17GiB,0.19,9,9
2026-09-17T03:23:59.5718181Z,ca43277e8356,book-reviews-a4-db-1,4.28,52.35MiB / 15.17GiB,0.34,8,8
2026-09-17T03:23:59.5718181Z,87235cf2e925,book-reviews-a4-redis-1,0.42,10.76MiB / 192MiB,5.60,6,6
2026-09-17T03:23:59.5718181Z,9848c97527b3,book-reviews-a4-traefik-1,8.53,119.4MiB / 15.17GiB,0.77,17,17
2026-09-17T03:23:59.5718181Z,48f7e9560c08,book-reviews-a4-opensearch-1,0.77,1.448GiB / 1.5GiB,96.55,129,129
2026-09-17T03:24:07.5365707Z,a42d74844cf7,book-reviews-a4-web-1,1.71,132MiB / 15.17GiB,0.85,11,11
2026-09-17T03:24:07.5365707Z,69b93e454d61,book-reviews-a4-static-1,0.01,29.46MiB / 15.17GiB,0.19,9,9
2026-09-17T03:24:07.5365707Z,ca43277e8356,book-reviews-a4-db-1,3.37,52.04MiB / 15.17GiB,0.33,8,8
2026-09-17T03:24:07.5365707Z,87235cf2e925,book-reviews-a4-redis-1,2.98,10.83MiB / 192MiB,5.64,6,6
2026-09-17T03:24:07.5365707Z,9848c97527b3,book-reviews-a4-traefik-1,0.55,119.6MiB / 15.17GiB,0.77,17,17
2026-09-17T03:24:07.5365707Z,48f7e9560c08,book-reviews-a4-opensearch-1,1.02,1.448GiB / 1.5GiB,96.55,129,129
2026-09-17T03:24:15.5124848Z,a42d74844cf7,book-reviews-a4-web-1,5.95,131.6MiB / 15.17GiB,0.85,11,11
2026-09-17T03:24:15.5124848Z,69b93e454d61,book-reviews-a4-static-1,3.29,30.09MiB / 15.17GiB,0.19,9,9
2026-09-17T03:24:15.5124848Z,ca43277e8356,book-reviews-a4-db-1,4.03,51.93MiB / 15.17GiB,0.33,8,8
2026-09-17T03:24:15.5124848Z,87235cf2e925,book-reviews-a4-redis-1,0.44,10.52MiB / 192MiB,5.48,6,6
2026-09-17T03:24:15.5124848Z,9848c97527b3,book-reviews-a4-traefik-1,9.18,120MiB / 15.17GiB,0.77,17,17
2026-09-17T03:24:15.5124848Z,48f7e9560c08,book-reviews-a4-opensearch-1,0.72,1.448GiB / 1.5GiB,96.53,129,129
2026-09-17T03:24:23.4879068Z,a42d74844cf7,book-reviews-a4-web-1,1.72,131.4MiB / 15.17GiB,0.85,11,11
2026-09-17T03:24:23.4879068Z,69b93e454d61,book-reviews-a4-static-1,0.02,29.21MiB / 15.17GiB,0.19,9,9
2026-09-17T03:24:23.4879068Z,ca43277e8356,book-reviews-a4-db-1,0.30,52.82MiB / 15.17GiB,0.34,8,8
2026-09-17T03:24:23.4879068Z,87235cf2e925,book-reviews-a4-redis-1,0.43,10.84MiB / 192MiB,5.64,6,6
2026-09-17T03:24:23.4879068Z,9848c97527b3,book-reviews-a4-traefik-1,0.54,120.1MiB / 15.17GiB,0.77,17,17
