timestamp,container,name,cpu_percent,memory_usage,memory_percent,threads,pids
2026-09-17T04:00:45.4063493Z,348cd506525f,book-reviews-a4-web-1,0.37,113.6MiB / 15.17GiB,0.73,10,10
2026-09-17T04:00:45.4063493Z,660681595a5e,book-reviews-a4-web-2,0.30,110.1MiB / 15.17GiB,0.71,10,10
2026-09-17T04:00:45.4063493Z,a1cb37b7da6b,book-reviews-a4-web-3,0.28,110.1MiB / 15.17GiB,0.71,10,10
2026-09-17T04:00:45.4063493Z,69b93e454d61,book-reviews-a4-static-1,0.01,29.23MiB / 15.17GiB,0.19,9,9
2026-09-17T04:00:45.4063493Z,ca43277e8356,book-reviews-a4-db-1,0.05,52.3MiB / 15.17GiB,0.34,9,9
2026-09-17T04:00:45.4063493Z,87235cf2e925,book-reviews-a4-redis-1,0.41,15.46MiB / 192MiB,8.05,6,6
2026-09-17T04:00:45.4063493Z,9848c97527b3,book-reviews-a4-traefik-1,0.36,119.4MiB / 15.17GiB,0.77,18,18
2026-09-17T04:00:45.4063493Z,48f7e9560c08,book-reviews-a4-opensearch-1,0.65,1.463GiB / 1.5GiB,97.53,129,129
2026-09-17T04:00:55.5752848Z,348cd506525f,book-reviews-a4-web-1,0.01,113.1MiB / 15.17GiB,0.73,10,10
2026-09-17T04:00:55.5752848Z,660681595a5e,book-reviews-a4-web-2,4.98,112.6MiB / 15.17GiB,0.72,11,11
2026-09-17T04:00:55.5752848Z,a1cb37b7da6b,book-reviews-a4-web-3,0.01,109.9MiB / 15.17GiB,0.71,10,10
2026-09-17T04:00:55.5752848Z,69b93e454d61,book-reviews-a4-static-1,0.02,29.78MiB / 15.17GiB,0.19,9,9
2026-09-17T04:00:55.5752848Z,ca43277e8356,book-reviews-a4-db-1,3.89,53MiB / 15.17GiB,0.34,9,9
2026-09-17T04:00:55.5752848Z,87235cf2e925,book-reviews-a4-redis-1,3.33,15.6MiB / 192MiB,8.13,6,6
2026-09-17T04:00:55.5752848Z,9848c97527b3,book-reviews-a4-traefik-1,0.18,118.6MiB / 15.17GiB,0.76,18,18
2026-09-17T04:00:55.5752848Z,48f7e9560c08,book-reviews-a4-opensearch-1,0.70,1.463GiB / 1.5GiB,97.53,129,129
2026-09-17T04:01:03.9055364Z,348cd506525f,book-reviews-a4-web-1,0.01,112.6MiB / 15.17GiB,0.72,16,10
2026-09-17T04:01:03.9055364Z,660681595a5e,book-reviews-a4-web-2,0.01,111.5MiB / 15.17GiB,0.72,11,11
2026-09-17T04:01:03.9055364Z,a1cb37b7da6b,book-reviews-a4-web-3,0.02,109.7MiB / 15.17GiB,0.71,10,10
2026-09-17T04:01:03.9055364Z,69b93e454d61,book-reviews-a4-static-1,0.01,30.39MiB / 15.17GiB,0.20,9,9
2026-09-17T04:01:03.9055364Z,ca43277e8356,book-reviews-a4-db-1,0.00,52.71MiB / 15.17GiB,0.34,9,9
2026-09-17T04:01:03.9055364Z,87235cf2e925,book-reviews-a4-redis-1,0.35,15.61MiB / 192MiB,8.13,6,6
2026-09-17T04:01:03.9055364Z,9848c97527b3,book-reviews-a4-traefik-1,0.00,118.7MiB / 15.17GiB,0.76,18,18
2026-09-17T04:01:03.9055364Z,48f7e9560c08,book-reviews-a4-opensearch-1,0.66,1.463GiB / 1.5GiB,97.56,129,129
2026-09-17T04:01:12.2258190Z,348cd506525f,book-reviews-a4-web-1,0.01,113.1MiB / 15.17GiB,0.73,10,10
