timestamp,container,name,cpu_percent,memory_usage,memory_percent,threads,pids
2026-09-17T05:25:05.9703181Z,348cd506525f,book-reviews-a4-web-1,0.02,129.8MiB / 15.17GiB,0.84,11,11
2026-09-17T05:25:05.9703181Z,660681595a5e,book-reviews-a4-web-2,3.16,130.7MiB / 15.17GiB,0.84,11,11
2026-09-17T05:25:05.9703181Z,a1cb37b7da6b,book-reviews-a4-web-3,2.99,130.2MiB / 15.17GiB,0.84,11,11
2026-09-17T05:25:05.9703181Z,69b93e454d61,book-reviews-a4-static-1,0.01,30.37MiB / 15.17GiB,0.20,9,9
2026-09-17T05:25:05.9703181Z,ca43277e8356,book-reviews-a4-db-1,0.08,56.5MiB / 15.17GiB,0.36,10,10
2026-09-17T05:25:05.9703181Z,87235cf2e925,book-reviews-a4-redis-1,0.36,17.72MiB / 192MiB,9.23,6,6
2026-09-17T05:25:05.9703181Z,9848c97527b3,book-reviews-a4-traefik-1,0.22,121.6MiB / 15.17GiB,0.78,18,18
2026-09-17T05:25:05.9703181Z,48f7e9560c08,book-reviews-a4-opensearch-1,0.62,1.458GiB / 1.5GiB,97.21,131,131
2026-09-17T05:25:15.0419765Z,348cd506525f,book-reviews-a4-web-1,3.79,129.3MiB / 15.17GiB,0.83,12,11
2026-09-17T05:25:15.0419765Z,660681595a5e,book-reviews-a4-web-2,3.48,129.8MiB / 15.17GiB,0.84,11,11
2026-09-17T05:25:15.0419765Z,a1cb37b7da6b,book-reviews-a4-web-3,3.97,130.4MiB / 15.17GiB,0.84,11,11
2026-09-17T05:25:15.0419765Z,69b93e454d61,book-reviews-a4-static-1,2.75,31.11MiB / 15.17GiB,0.20,9,9
2026-09-17T05:25:15.0419765Z,ca43277e8356,book-reviews-a4-db-1,0.95,57.02MiB / 15.17GiB,0.37,10,10
2026-09-17T05:25:15.0419765Z,87235cf2e925,book-reviews-a4-redis-1,0.53,17.43MiB / 192MiB,9.08,6,6
2026-09-17T05:25:15.0419765Z,9848c97527b3,book-reviews-a4-traefik-1,2.51,121.6MiB / 15.17GiB,0.78,18,18
2026-09-17T05:25:15.0419765Z,48f7e9560c08,book-reviews-a4-opensearch-1,4.13,1.459GiB / 1.5GiB,97.29,131,131
2026-09-17T05:25:22.8698640Z,348cd506525f,book-reviews-a4-web-1,3.38,129.8MiB / 15.17GiB,0.84,11,11
2026-09-17T05:25:22.8698640Z,660681595a5e,book-reviews-a4-web-2,3.04,130MiB / 15.17GiB,0.84,11,11
2026-09-17T05:25:22.8698640Z,a1cb37b7da6b,book-reviews-a4-web-3,3.59,129.3MiB / 15.17GiB,0.83,11,11
2026-09-17T05:25:22.8698640Z,69b93e454d61,book-reviews-a4-static-1,0.01,29.9MiB / 15.17GiB,0.19,9,9
2026-09-17T05:25:22.8698640Z,ca43277e8356,book-reviews-a4-db-1,3.54,57.06MiB / 15.17GiB,0.37,10,10
2026-09-17T05:25:22.8698640Z,87235cf2e925,book-reviews-a4-redis-1,0.46,17.97MiB / 192MiB,9.36,6,6
2026-09-17T05:25:22.8698640Z,9848c97527b3,book-reviews-a4-traefik-1,2.26,123.2MiB / 15.17GiB,0.79,18,18
2026-09-17T05:25:22.8698640Z,48f7e9560c08,book-reviews-a4-opensearch-1,3.95,1.459GiB / 1.5GiB,97.28,131,131
2026-09-17T05:25:30.8590639Z,348cd506525f,book-reviews-a4-web-1,6.06,129.2MiB / 15.17GiB,0.83,11,11
2026-09-17T05:25:30.8590639Z,660681595a5e,book-reviews-a4-web-2,6.67,129.4MiB / 15.17GiB,0.83,11,11
2026-09-17T05:25:30.8590639Z,a1cb37b7da6b,book-reviews-a4-web-3,3.69,129.7MiB / 15.17GiB,0.83,11,11
2026-09-17T05:25:30.8590639Z,69b93e454d61,book-reviews-a4-static-1,0.01,29.91MiB / 15.17GiB,0.19,9,9
2026-09-17T05:25:30.8590639Z,ca43277e8356,book-reviews-a4-db-1,3.74,57.04MiB / 15.17GiB,0.37,10,10
2026-09-17T05:25:30.8590639Z,87235cf2e925,book-reviews-a4-redis-1,0.52,18.44MiB / 192MiB,9.60,6,6
2026-09-17T05:25:30.8590639Z,9848c97527b3,book-reviews-a4-traefik-1,2.47,123.1MiB / 15.17GiB,0.79,18,18
2026-09-17T05:25:30.8590639Z,48f7e9560c08,book-reviews-a4-opensearch-1,4.24,1.492GiB / 1.5GiB,99.45,131,132
2026-09-17T05:25:38.8608305Z,348cd506525f,book-reviews-a4-web-1,3.52,129MiB / 15.17GiB,0.83,11,11
2026-09-17T05:25:38.8608305Z,660681595a5e,book-reviews-a4-web-2,3.78,130.9MiB / 15.17GiB,0.84,11,11
2026-09-17T05:25:38.8608305Z,a1cb37b7da6b,book-reviews-a4-web-3,2.93,128.8MiB / 15.17GiB,0.83,11,11
2026-09-17T05:25:38.8608305Z,69b93e454d61,book-reviews-a4-static-1,0.01,29.91MiB / 15.17GiB,0.19,9,9
2026-09-17T05:25:38.8608305Z,ca43277e8356,book-reviews-a4-db-1,3.66,56.93MiB / 15.17GiB,0.37,10,10
2026-09-17T05:25:38.8608305Z,87235cf2e925,book-reviews-a4-redis-1,0.50,18.29MiB / 192MiB,9.53,6,6
2026-09-17T05:25:38.8608305Z,9848c97527b3,book-reviews-a4-traefik-1,2.36,123.4MiB / 15.17GiB,0.79,18,18
2026-09-17T05:25:38.8608305Z,48f7e9560c08,book-reviews-a4-opensearch-1,4.21,1.5GiB / 1.5GiB,99.98,133,132
2026-09-17T05:25:46.8170476Z,348cd506525f,book-reviews-a4-web-1,3.72,129.4MiB / 15.17GiB,0.83,11,11
2026-09-17T05:25:46.8170476Z,660681595a5e,book-reviews-a4-web-2,3.68,130.8MiB / 15.17GiB,0.84,11,11
2026-09-17T05:25:46.8170476Z,a1cb37b7da6b,book-reviews-a4-web-3,3.04,129.1MiB / 15.17GiB,0.83,11,12
2026-09-17T05:25:46.8170476Z,69b93e454d61,book-reviews-a4-static-1,0.01,29.93MiB / 15.17GiB,0.19,9,9
2026-09-17T05:25:46.8170476Z,ca43277e8356,book-reviews-a4-db-1,3.64,56.84MiB / 15.17GiB,0.37,10,10
2026-09-17T05:25:46.8170476Z,87235cf2e925,book-reviews-a4-redis-1,0.50,18.02MiB / 192MiB,9.39,6,6
2026-09-17T05:25:46.8170476Z,9848c97527b3,book-reviews-a4-traefik-1,8.54,123.5MiB / 15.17GiB,0.80,18,18
2026-09-17T05:25:46.8170476Z,48f7e9560c08,book-reviews-a4-opensearch-1,3.89,1.463GiB / 1.5GiB,97.52,131,131
2026-09-17T05:25:54.7773197Z,348cd506525f,book-reviews-a4-web-1,3.23,128.6MiB / 15.17GiB,0.83,11,11
