timestamp,container,name,cpu_percent,memory_usage,memory_percent,threads,pids
2026-09-17T05:19:54.6378855Z,348cd506525f,book-reviews-a4-web-1,0.30,128.3MiB / 15.17GiB,0.83,11,11
2026-09-17T05:19:54.6378855Z,660681595a5e,book-reviews-a4-web-2,0.23,129MiB / 15.17GiB,0.83,11,11
2026-09-17T05:19:54.6378855Z,a1cb37b7da6b,book-reviews-a4-web-3,0.29,128.1MiB / 15.17GiB,0.82,11,11
2026-09-17T05:19:54.6378855Z,69b93e454d61,book-reviews-a4-static-1,0.01,30.27MiB / 15.17GiB,0.19,9,9
2026-09-17T05:19:54.6378855Z,ca43277e8356,book-reviews-a4-db-1,2.54,56.32MiB / 15.17GiB,0.36,10,10
2026-09-17T05:19:54.6378855Z,87235cf2e925,book-reviews-a4-redis-1,0.35,15.52MiB / 192MiB,8.09,6,6
2026-09-17T05:19:54.6378855Z,9848c97527b3,book-reviews-a4-traefik-1,0.27,121.4MiB / 15.17GiB,0.78,18,18
2026-09-17T05:19:54.6378855Z,48f7e9560c08,book-reviews-a4-opensearch-1,0.51,1.459GiB / 1.5GiB,97.24,131,131
2026-09-17T05:20:03.6407988Z,348cd506525f,book-reviews-a4-web-1,4.01,130.5MiB / 15.17GiB,0.84,11,11
2026-09-17T05:20:03.6407988Z,660681595a5e,book-reviews-a4-web-2,4.20,131.4MiB / 15.17GiB,0.85,11,11
2026-09-17T05:20:03.6407988Z,a1cb37b7da6b,book-reviews-a4-web-3,7.36,130.7MiB / 15.17GiB,0.84,11,11
2026-09-17T05:20:03.6407988Z,69b93e454d61,book-reviews-a4-static-1,0.02,29.86MiB / 15.17GiB,0.19,9,9
2026-09-17T05:20:03.6407988Z,ca43277e8356,book-reviews-a4-db-1,4.45,54.89MiB / 15.17GiB,0.35,9,9
2026-09-17T05:20:03.6407988Z,87235cf2e925,book-reviews-a4-redis-1,3.19,17.1MiB / 192MiB,8.91,6,6
2026-09-17T05:20:03.6407988Z,9848c97527b3,book-reviews-a4-traefik-1,8.17,121.8MiB / 15.17GiB,0.78,18,18
2026-09-17T05:20:03.6407988Z,48f7e9560c08,book-reviews-a4-opensearch-1,0.55,1.458GiB / 1.5GiB,97.21,131,131
