timestamp,endpoint,deployment,instance,status,response_time_ms
2026-09-17T04:11:26.752743031Z,static,scaled,edge-files,200,9.040821
2026-09-17T04:11:56.740493906Z,static,scaled,edge-files,200,3.463446
2026-09-17T04:12:26.742370353Z,static,scaled,edge-files,200,4.2514
2026-09-17T04:12:56.735843638Z,static,scaled,edge-files,200,2.638984
2026-09-17T04:13:26.735589175Z,static,scaled,edge-files,200,3.347489
2026-09-17T04:13:56.734299635Z,static,scaled,edge-files,200,2.845091
2026-09-17T04:14:26.732163633Z,static,scaled,edge-files,200,3.34283
2026-09-17T04:14:56.731093731Z,static,scaled,edge-files,200,3.856244
2026-09-17T04:15:26.727079504Z,static,scaled,edge-files,200,2.591887
2026-09-17T04:15:56.72783437Z,static,scaled,edge-files,200,3.376164
