timestamp,endpoint,deployment,instance,status,response_time_ms
2026-09-17T02:57:21.226549366Z,search,full,a42d74844cf7,200,51.337889
2026-09-17T02:57:24.196865965Z,search,full,a42d74844cf7,200,22.885441
2026-09-17T02:57:27.198145153Z,search,full,a42d74844cf7,200,24.949255
2026-09-17T02:57:30.223572568Z,search,full,a42d74844cf7,200,49.496151
2026-09-17T02:57:33.194662062Z,search,full,a42d74844cf7,200,21.689151
2026-09-17T02:57:36.199129502Z,search,full,a42d74844cf7,200,25.139013
2026-09-17T02:57:39.209283806Z,search,full,a42d74844cf7,200,32.087547
2026-09-17T02:57:42.197800274Z,search,full,a42d74844cf7,200,23.477713
2026-09-17T02:57:45.207230589Z,search,full,a42d74844cf7,200,34.346001
2026-09-17T02:57:48.200345161Z,search,full,a42d74844cf7,200,25.963842
2026-09-17T02:57:51.193961768Z,search,full,a42d74844cf7,200,20.810445
2026-09-17T02:57:54.194353303Z,search,full,a42d74844cf7,200,21.496453
2026-09-17T02:57:57.198113531Z,search,full,a42d74844cf7,200,25.170183
2026-09-17T02:58:00.20703002Z,search,full,a42d74844cf7,200,31.042226
2026-09-17T02:58:03.192079151Z,search,full,a42d74844cf7,200,19.645253
2026-09-17T02:58:06.191847238Z,search,full,a42d74844cf7,200,19.73831
2026-09-17T02:58:09.21738393Z,search,full,a42d74844cf7,200,33.712355
2026-09-17T02:58:12.19612715Z,search,full,a42d74844cf7,200,23.756904
2026-09-17T02:58:15.199099643Z,search,full,a42d74844cf7,200,26.198322
2026-09-17T02:58:18.200302001Z,search,full,a42d74844cf7,200,27.083246
2026-09-17T02:58:21.187871053Z,search,full,a42d74844cf7,200,22.632795
2026-09-17T02:58:24.195879734Z,search,full,a42d74844cf7,200,30.847553
2026-09-17T02:58:27.1867096Z,search,full,a42d74844cf7,200,21.192128
2026-09-17T02:58:30.186765503Z,search,full,a42d74844cf7,200,21.500566
2026-09-17T02:58:33.189719228Z,search,full,a42d74844cf7,200,24.177741
2026-09-17T02:58:36.187466272Z,search,full,a42d74844cf7,200,21.585645
2026-09-17T02:58:39.186579183Z,search,full,a42d74844cf7,200,21.084446
2026-09-17T02:58:42.190840115Z,search,full,a42d74844cf7,200,25.572797
2026-09-17T02:58:45.1888908Z,search,full,a42d74844cf7,200,23.790866
2026-09-17T02:58:48.196042305Z,search,full,a42d74844cf7,200,30.736925
2026-09-17T02:58:51.186988396Z,search,full,a42d74844cf7,200,22.97854
2026-09-17T02:58:54.185699079Z,search,full,a42d74844cf7,200,21.661805
2026-09-17T02:58:57.190982583Z,search,full,a42d74844cf7,200,26.520254
2026-09-17T02:59:00.188407505Z,search,full,a42d74844cf7,200,23.253777
2026-09-17T02:59:03.18631479Z,search,full,a42d74844cf7,200,21.394236
2026-09-17T02:59:06.18482684Z,search,full,a42d74844cf7,200,20.567397
2026-09-17T02:59:09.193824397Z,search,full,a42d74844cf7,200,28.916308
