timestamp,container,name,cpu_percent,memory_usage,memory_percent,threads,pids
2026-09-17T03:39:17.7905078Z,a42d74844cf7,book-reviews-a4-web-1,0.02,136.6MiB / 15.17GiB,0.88,11,11
2026-09-17T03:39:17.7905078Z,69b93e454d61,book-reviews-a4-static-1,0.01,28.68MiB / 15.17GiB,0.18,9,9
2026-09-17T03:39:17.7905078Z,ca43277e8356,book-reviews-a4-db-1,3.21,51.35MiB / 15.17GiB,0.33,8,8
2026-09-17T03:39:17.7905078Z,87235cf2e925,book-reviews-a4-redis-1,0.35,11.95MiB / 192MiB,6.23,6,6
2026-09-17T03:39:17.7905078Z,9848c97527b3,book-reviews-a4-traefik-1,7.51,119MiB / 15.17GiB,0.77,17,17
2026-09-17T03:39:17.7905078Z,48f7e9560c08,book-reviews-a4-opensearch-1,0.85,1.448GiB / 1.5GiB,96.54,129,129
2026-09-17T03:39:27.2107205Z,a42d74844cf7,book-reviews-a4-web-1,13.10,136.4MiB / 15.17GiB,0.88,11,11
2026-09-17T03:39:27.2107205Z,69b93e454d61,book-reviews-a4-static-1,0.02,28.82MiB / 15.17GiB,0.19,9,9
2026-09-17T03:39:27.2107205Z,ca43277e8356,book-reviews-a4-db-1,4.17,51.62MiB / 15.17GiB,0.33,8,8
2026-09-17T03:39:27.2107205Z,87235cf2e925,book-reviews-a4-redis-1,0.60,12.71MiB / 192MiB,6.62,6,6
2026-09-17T03:39:27.2107205Z,9848c97527b3,book-reviews-a4-traefik-1,8.12,133.4MiB / 15.17GiB,0.86,17,25
2026-09-17T03:39:27.2107205Z,48f7e9560c08,book-reviews-a4-opensearch-1,8.26,1.449GiB / 1.5GiB,96.62,129,129
2026-09-17T03:39:35.5720804Z,a42d74844cf7,book-reviews-a4-web-1,13.22,135.4MiB / 15.17GiB,0.87,11,11
2026-09-17T03:39:35.5720804Z,69b93e454d61,book-reviews-a4-static-1,0.02,29.05MiB / 15.17GiB,0.19,9,9
2026-09-17T03:39:35.5720804Z,ca43277e8356,book-reviews-a4-db-1,4.45,51.81MiB / 15.17GiB,0.33,8,8
2026-09-17T03:39:35.5720804Z,87235cf2e925,book-reviews-a4-redis-1,0.59,12.41MiB / 192MiB,6.46,6,6
2026-09-17T03:39:35.5720804Z,9848c97527b3,book-reviews-a4-traefik-1,2.82,120.4MiB / 15.17GiB,0.77,17,17
2026-09-17T03:39:35.5720804Z,48f7e9560c08,book-reviews-a4-opensearch-1,24.93,1.451GiB / 1.5GiB,96.71,129,129
2026-09-17T03:39:43.6351195Z,a42d74844cf7,book-reviews-a4-web-1,13.64,134.9MiB / 15.17GiB,0.87,11,11
2026-09-17T03:39:43.6351195Z,69b93e454d61,book-reviews-a4-static-1,0.02,28.93MiB / 15.17GiB,0.19,9,9
2026-09-17T03:39:43.6351195Z,ca43277e8356,book-reviews-a4-db-1,1.01,51.57MiB / 15.17GiB,0.33,8,8
2026-09-17T03:39:43.6351195Z,87235cf2e925,book-reviews-a4-redis-1,0.61,12.52MiB / 192MiB,6.52,6,6
2026-09-17T03:39:43.6351195Z,9848c97527b3,book-reviews-a4-traefik-1,2.96,120.6MiB / 15.17GiB,0.78,17,17
2026-09-17T03:39:43.6351195Z,48f7e9560c08,book-reviews-a4-opensearch-1,7.03,1.451GiB / 1.5GiB,96.70,129,129
2026-09-17T03:39:51.6584281Z,a42d74844cf7,book-reviews-a4-web-1,13.48,135.5MiB / 15.17GiB,0.87,11,11
2026-09-17T03:39:51.6584281Z,69b93e454d61,book-reviews-a4-static-1,0.01,28.81MiB / 15.17GiB,0.19,9,9
2026-09-17T03:39:51.6584281Z,ca43277e8356,book-reviews-a4-db-1,4.13,51.88MiB / 15.17GiB,0.33,8,8
2026-09-17T03:39:51.6584281Z,87235cf2e925,book-reviews-a4-redis-1,0.58,12.14MiB / 192MiB,6.32,6,6
2026-09-17T03:39:51.6584281Z,9848c97527b3,book-reviews-a4-traefik-1,2.80,121.2MiB / 15.17GiB,0.78,17,17
2026-09-17T03:39:51.6584281Z,48f7e9560c08,book-reviews-a4-opensearch-1,6.52,1.45GiB / 1.5GiB,96.68,129,129
2026-09-17T03:39:59.6941069Z,a42d74844cf7,book-reviews-a4-web-1,13.63,134.9MiB / 15.17GiB,0.87,11,11
2026-09-17T03:39:59.6941069Z,69b93e454d61,book-reviews-a4-static-1,3.33,29.92MiB / 15.17GiB,0.19,9,9
2026-09-17T03:39:59.6941069Z,ca43277e8356,book-reviews-a4-db-1,1.13,51.71MiB / 15.17GiB,0.33,8,8
