timestamp,endpoint,deployment,instance,status,response_time_ms
2026-09-17T05:04:12.973113792Z,search,scaled,660681595a5e,200,38.331208
2026-09-17T05:04:13.25745543Z,search,scaled,a1cb37b7da6b,200,25.175388
2026-09-17T05:04:13.545048912Z,search,scaled,660681595a5e,200,12.59603
2026-09-17T05:04:13.843778516Z,search,scaled,a1cb37b7da6b,200,11.50092
2026-09-17T05:04:14.156716359Z,search,scaled,348cd506525f,200,24.480651
2026-09-17T05:04:14.450701884Z,search,scaled,a1cb37b7da6b,200,18.038725
2026-09-17T05:04:14.748154842Z,search,scaled,348cd506525f,200,15.737152
2026-09-17T05:04:15.047027038Z,search,scaled,660681595a5e,200,15.046076
2026-09-17T05:04:15.347086054Z,search,scaled,348cd506525f,200,15.198007
2026-09-17T05:04:15.646443207Z,search,scaled,660681595a5e,200,13.681237
2026-09-17T05:04:15.944625007Z,search,scaled,a1cb37b7da6b,200,13.000357
2026-09-17T05:04:16.245811412Z,search,scaled,660681595a5e,200,13.702336
2026-09-17T05:04:16.546600106Z,search,scaled,a1cb37b7da6b,200,13.885813
2026-09-17T05:04:16.845638493Z,search,scaled,348cd506525f,200,13.370886
2026-09-17T05:04:17.144208963Z,search,scaled,a1cb37b7da6b,200,11.969963
2026-09-17T05:04:17.445772769Z,search,scaled,348cd506525f,200,13.593945
2026-09-17T05:04:17.74608535Z,search,scaled,660681595a5e,200,13.117284
2026-09-17T05:04:18.044503145Z,search,scaled,348cd506525f,200,12.520982
2026-09-17T05:04:18.345493004Z,search,scaled,660681595a5e,200,12.845097
2026-09-17T05:04:18.644216862Z,search,scaled,a1cb37b7da6b,200,11.778598
2026-09-17T05:04:18.937424918Z,search,scaled,660681595a5e,200,12.458441
2026-09-17T05:04:19.238865175Z,search,scaled,a1cb37b7da6b,200,13.30097
2026-09-17T05:04:19.539532824Z,search,scaled,348cd506525f,200,14.59115
2026-09-17T05:04:19.84128325Z,search,scaled,a1cb37b7da6b,200,16.519928
2026-09-17T05:04:20.138363649Z,search,scaled,348cd506525f,200,12.787071
2026-09-17T05:04:20.441898683Z,search,scaled,660681595a5e,200,17.043409
2026-09-17T05:04:20.744525311Z,search,scaled,348cd506525f,200,19.00365
2026-09-17T05:04:21.037116681Z,search,scaled,660681595a5e,200,11.510491
2026-09-17T05:04:21.338417471Z,search,scaled,a1cb37b7da6b,200,13.140105
2026-09-17T05:04:21.636116801Z,search,scaled,660681595a5e,200,11.475811
2026-09-17T05:04:21.937611998Z,search,scaled,a1cb37b7da6b,200,12.181581
2026-09-17T05:04:22.236875103Z,search,scaled,348cd506525f,200,12.206965
2026-09-17T05:04:22.537295818Z,search,scaled,a1cb37b7da6b,200,12.026366
2026-09-17T05:04:22.836845678Z,search,scaled,348cd506525f,200,11.979466
2026-09-17T05:04:23.138821876Z,search,scaled,660681595a5e,200,13.937999
2026-09-17T05:04:23.437294759Z,search,scaled,348cd506525f,200,12.330947
2026-09-17T05:04:23.736055266Z,search,scaled,660681595a5e,200,10.778823
2026-09-17T05:04:24.037594891Z,search,scaled,a1cb37b7da6b,200,12.222132
2026-09-17T05:04:24.337189247Z,search,scaled,660681595a5e,200,11.541751
2026-09-17T05:04:24.637071581Z,search,scaled,a1cb37b7da6b,200,12.322104
2026-09-17T05:04:24.936660999Z,search,scaled,348cd506525f,200,11.744261
2026-09-17T05:04:25.236481388Z,search,scaled,a1cb37b7da6b,200,11.342409
2026-09-17T05:04:25.537215314Z,search,scaled,348cd506525f,200,11.91076
2026-09-17T05:04:25.835992474Z,search,scaled,660681595a5e,200,11.159746
2026-09-17T05:04:26.13882093Z,search,scaled,348cd506525f,200,13.606769
2026-09-17T05:04:26.437150016Z,search,scaled,660681595a5e,200,11.872214
