timestamp,container,name,cpu_percent,memory_usage,memory_percent,threads,pids
2026-09-17T04:27:13.1386419Z,348cd506525f,book-reviews-a4-web-1,0.02,115.8MiB / 15.17GiB,0.74,11,11
2026-09-17T04:27:13.1386419Z,660681595a5e,book-reviews-a4-web-2,0.02,115.4MiB / 15.17GiB,0.74,11,11
2026-09-17T04:27:13.1386419Z,a1cb37b7da6b,book-reviews-a4-web-3,0.02,117.6MiB / 15.17GiB,0.76,11,11
2026-09-17T04:27:13.1386419Z,69b93e454d61,book-reviews-a4-static-1,0.01,30.74MiB / 15.17GiB,0.20,9,9
2026-09-17T04:27:13.1386419Z,ca43277e8356,book-reviews-a4-db-1,0.00,55.3MiB / 15.17GiB,0.36,10,10
2026-09-17T04:27:13.1386419Z,87235cf2e925,book-reviews-a4-redis-1,3.12,14.97MiB / 192MiB,7.80,6,6
2026-09-17T04:27:13.1386419Z,9848c97527b3,book-reviews-a4-traefik-1,0.11,120.4MiB / 15.17GiB,0.77,18,18
2026-09-17T04:27:13.1386419Z,48f7e9560c08,book-reviews-a4-opensearch-1,2.79,1.495GiB / 1.5GiB,99.68,129,135
2026-09-17T04:27:22.5974300Z,348cd506525f,book-reviews-a4-web-1,0.01,118.1MiB / 15.17GiB,0.76,11,11
2026-09-17T04:27:22.5974300Z,660681595a5e,book-reviews-a4-web-2,0.02,115.8MiB / 15.17GiB,0.75,11,11
2026-09-17T04:27:22.5974300Z,a1cb37b7da6b,book-reviews-a4-web-3,0.02,117.2MiB / 15.17GiB,0.75,11,11
2026-09-17T04:27:22.5974300Z,69b93e454d61,book-reviews-a4-static-1,0.01,31.12MiB / 15.17GiB,0.20,9,9
2026-09-17T04:27:22.5974300Z,ca43277e8356,book-reviews-a4-db-1,0.00,56.05MiB / 15.17GiB,0.36,10,10
2026-09-17T04:27:22.5974300Z,87235cf2e925,book-reviews-a4-redis-1,2.85,15.26MiB / 192MiB,7.95,6,6
2026-09-17T04:27:22.5974300Z,9848c97527b3,book-reviews-a4-traefik-1,0.07,118.6MiB / 15.17GiB,0.76,18,18
2026-09-17T04:27:22.5974300Z,48f7e9560c08,book-reviews-a4-opensearch-1,0.64,1.491GiB / 1.5GiB,99.37,129,129
2026-09-17T04:27:30.8565660Z,348cd506525f,book-reviews-a4-web-1,4.01,118.5MiB / 15.17GiB,0.76,11,11
2026-09-17T04:27:30.8565660Z,660681595a5e,book-reviews-a4-web-2,3.78,116.3MiB / 15.17GiB,0.75,11,11
2026-09-17T04:27:30.8565660Z,a1cb37b7da6b,book-reviews-a4-web-3,3.92,118MiB / 15.17GiB,0.76,11,11
2026-09-17T04:27:30.8565660Z,69b93e454d61,book-reviews-a4-static-1,0.01,30.39MiB / 15.17GiB,0.20,9,9
2026-09-17T04:27:30.8565660Z,ca43277e8356,book-reviews-a4-db-1,0.12,55.78MiB / 15.17GiB,0.36,10,10
2026-09-17T04:27:30.8565660Z,87235cf2e925,book-reviews-a4-redis-1,0.48,15.43MiB / 192MiB,8.03,6,6
2026-09-17T04:27:30.8565660Z,9848c97527b3,book-reviews-a4-traefik-1,0.45,119.4MiB / 15.17GiB,0.77,18,18
2026-09-17T04:27:30.8565660Z,48f7e9560c08,book-reviews-a4-opensearch-1,0.66,1.49GiB / 1.5GiB,99.37,129,129
2026-09-17T04:27:38.6300980Z,348cd506525f,book-reviews-a4-web-1,0.02,117.6MiB / 15.17GiB,0.76,11,11
2026-09-17T04:27:38.6300980Z,660681595a5e,book-reviews-a4-web-2,0.01,116.5MiB / 15.17GiB,0.75,11,11
2026-09-17T04:27:38.6300980Z,a1cb37b7da6b,book-reviews-a4-web-3,0.02,116.8MiB / 15.17GiB,0.75,11,11
2026-09-17T04:27:38.6300980Z,69b93e454d61,book-reviews-a4-static-1,0.01,31.56MiB / 15.17GiB,0.20,9,9
2026-09-17T04:27:38.6300980Z,ca43277e8356,book-reviews-a4-db-1,0.00,55.93MiB / 15.17GiB,0.36,10,10
2026-09-17T04:27:38.6300980Z,87235cf2e925,book-reviews-a4-redis-1,0.33,15.45MiB / 192MiB,8.04,6,6
2026-09-17T04:27:38.6300980Z,9848c97527b3,book-reviews-a4-traefik-1,0.00,119MiB / 15.17GiB,0.77,18,18
2026-09-17T04:27:38.6300980Z,48f7e9560c08,book-reviews-a4-opensearch-1,0.99,1.491GiB / 1.5GiB,99.39,129,129
2026-09-17T04:27:46.8501627Z,348cd506525f,book-reviews-a4-web-1,0.01,118.2MiB / 15.17GiB,0.76,11,11
2026-09-17T04:27:46.8501627Z,660681595a5e,book-reviews-a4-web-2,0.00,116MiB / 15.17GiB,0.75,11,11
2026-09-17T04:27:46.8501627Z,a1cb37b7da6b,book-reviews-a4-web-3,3.20,118.5MiB / 15.17GiB,0.76,11,11
2026-09-17T04:27:46.8501627Z,69b93e454d61,book-reviews-a4-static-1,3.37,30.66MiB / 15.17GiB,0.20,9,9
2026-09-17T04:27:46.8501627Z,ca43277e8356,book-reviews-a4-db-1,0.65,56.19MiB / 15.17GiB,0.36,10,10
2026-09-17T04:27:46.8501627Z,87235cf2e925,book-reviews-a4-redis-1,0.38,14.78MiB / 192MiB,7.70,6,6
2026-09-17T04:27:46.8501627Z,9848c97527b3,book-reviews-a4-traefik-1,0.28,119MiB / 15.17GiB,0.77,18,18
2026-09-17T04:27:46.8501627Z,48f7e9560c08,book-reviews-a4-opensearch-1,0.70,1.491GiB / 1.5GiB,99.38,129,129
2026-09-17T04:27:55.0779455Z,348cd506525f,book-reviews-a4-web-1,3.89,119MiB / 15.17GiB,0.77,11,11
2026-09-17T04:27:55.0779455Z,660681595a5e,book-reviews-a4-web-2,0.31,115.5MiB / 15.17GiB,0.74,11,11
2026-09-17T04:27:55.0779455Z,a1cb37b7da6b,book-reviews-a4-web-3,0.29,117.9MiB / 15.17GiB,0.76,11,11
2026-09-17T04:27:55.0779455Z,69b93e454d61,book-reviews-a4-static-1,0.01,30.83MiB / 15.17GiB,0.20,9,9
2026-09-17T04:27:55.0779455Z,ca43277e8356,book-reviews-a4-db-1,0.61,56.1MiB / 15.17GiB,0.36,10,10
2026-09-17T04:27:55.0779455Z,87235cf2e925,book-reviews-a4-redis-1,0.46,15.72MiB / 192MiB,8.19,6,6
2026-09-17T04:27:55.0779455Z,9848c97527b3,book-reviews-a4-traefik-1,0.35,119.3MiB / 15.17GiB,0.77,18,18
2026-09-17T04:27:55.0779455Z,48f7e9560c08,book-reviews-a4-opensearch-1,0.64,1.49GiB / 1.5GiB,99.33,129,129
2026-09-17T04:28:03.2992005Z,348cd506525f,book-reviews-a4-web-1,0.02,118.1MiB / 15.17GiB,0.76,11,11
2026-09-17T04:28:03.2992005Z,660681595a5e,book-reviews-a4-web-2,0.02,116.2MiB / 15.17GiB,0.75,11,11
2026-09-17T04:28:03.2992005Z,a1cb37b7da6b,book-reviews-a4-web-3,0.02,118MiB / 15.17GiB,0.76,11,11
2026-09-17T04:28:03.2992005Z,69b93e454d61,book-reviews-a4-static-1,0.01,30.99MiB / 15.17GiB,0.20,9,9
2026-09-17T04:28:03.2992005Z,ca43277e8356,book-reviews-a4-db-1,3.23,56.32MiB / 15.17GiB,0.36,10,10
2026-09-17T04:28:03.2992005Z,87235cf2e925,book-reviews-a4-redis-1,3.08,15.29MiB / 192MiB,7.96,6,6
2026-09-17T04:28:03.2992005Z,9848c97527b3,book-reviews-a4-traefik-1,0.12,119MiB / 15.17GiB,0.77,18,18
2026-09-17T04:28:03.2992005Z,48f7e9560c08,book-reviews-a4-opensearch-1,0.71,1.49GiB / 1.5GiB,99.36,129,129
2026-09-17T04:28:10.6906164Z,348cd506525f,book-reviews-a4-web-1,3.97,118.4MiB / 15.17GiB,0.76,11,11
2026-09-17T04:28:10.6906164Z,660681595a5e,book-reviews-a4-web-2,0.30,115.9MiB / 15.17GiB,0.75,11,11
2026-09-17T04:28:10.6906164Z,a1cb37b7da6b,book-reviews-a4-web-3,0.30,118.2MiB / 15.17GiB,0.76,11,11
2026-09-17T04:28:10.6906164Z,69b93e454d61,book-reviews-a4-static-1,0.01,30.68MiB / 15.17GiB,0.20,9,9
2026-09-17T04:28:10.6906164Z,ca43277e8356,book-reviews-a4-db-1,3.81,56MiB / 15.17GiB,0.36,10,10
2026-09-17T04:28:10.6906164Z,87235cf2e925,book-reviews-a4-redis-1,0.46,15.07MiB / 192MiB,7.85,6,6
2026-09-17T04:28:10.6906164Z,9848c97527b3,book-reviews-a4-traefik-1,0.35,119.1MiB / 15.17GiB,0.77,18,18
2026-09-17T04:28:10.6906164Z,48f7e9560c08,book-reviews-a4-opensearch-1,0.66,1.49GiB / 1.5GiB,99.35,129,129
2026-09-17T04:28:18.7033797Z,348cd506525f,book-reviews-a4-web-1,0.01,118MiB / 15.17GiB,0.76,11,11
2026-09-17T04:28:18.7033797Z,660681595a5e,book-reviews-a4-web-2,0.01,115.5MiB / 15.17GiB,0.74,11,11
2026-09-17T04:28:18.7033797Z,a1cb37b7da6b,book-reviews-a4-web-3,0.02,117.7MiB / 15.17GiB,0.76,11,11
2026-09-17T04:28:18.7033797Z,69b93e454d61,book-reviews-a4-static-1,0.02,31.07MiB / 15.17GiB,0.20,9,9
2026-09-17T04:28:18.7033797Z,ca43277e8356,book-reviews-a4-db-1,3.45,56.62MiB / 15.17GiB,0.36,10,10
2026-09-17T04:28:18.7033797Z,87235cf2e925,book-reviews-a4-redis-1,0.32,15.16MiB / 192MiB,7.89,6,6
2026-09-17T04:28:18.7033797Z,9848c97527b3,book-reviews-a4-traefik-1,0.07,119.4MiB / 15.17GiB,0.77,18,18
2026-09-17T04:28:18.7033797Z,48f7e9560c08,book-reviews-a4-opensearch-1,0.71,1.49GiB / 1.5GiB,99.37,129,129
2026-09-17T04:28:26.9171277Z,348cd506525f,book-reviews-a4-web-1,0.01,118.1MiB / 15.17GiB,0.76,11,11
2026-09-17T04:28:26.9171277Z,660681595a5e,book-reviews-a4-web-2,0.01,116MiB / 15.17GiB,0.75,11,11
2026-09-17T04:28:26.9171277Z,a1cb37b7da6b,book-reviews-a4-web-3,0.01,118.1MiB / 15.17GiB,0.76,11,11
2026-09-17T04:28:26.9171277Z,69b93e454d61,book-reviews-a4-static-1,3.61,31.14MiB / 15.17GiB,0.20,9,9
2026-09-17T04:28:26.9171277Z,ca43277e8356,book-reviews-a4-db-1,0.05,56.27MiB / 15.17GiB,0.36,10,10
2026-09-17T04:28:26.9171277Z,87235cf2e925,book-reviews-a4-redis-1,0.31,15.71MiB / 192MiB,8.18,6,6
2026-09-17T04:28:26.9171277Z,9848c97527b3,book-reviews-a4-traefik-1,0.12,118.9MiB / 15.17GiB,0.77,18,18
2026-09-17T04:28:26.9171277Z,48f7e9560c08,book-reviews-a4-opensearch-1,0.64,1.49GiB / 1.5GiB,99.33,129,129
2026-09-17T04:28:35.2380860Z,348cd506525f,book-reviews-a4-web-1,0.35,118MiB / 15.17GiB,0.76,11,11
2026-09-17T04:28:35.2380860Z,660681595a5e,book-reviews-a4-web-2,0.32,115.8MiB / 15.17GiB,0.75,11,11
2026-09-17T04:28:35.2380860Z,a1cb37b7da6b,book-reviews-a4-web-3,0.31,117.9MiB / 15.17GiB,0.76,11,11
2026-09-17T04:28:35.2380860Z,69b93e454d61,book-reviews-a4-static-1,0.02,30.94MiB / 15.17GiB,0.20,9,9
2026-09-17T04:28:35.2380860Z,ca43277e8356,book-reviews-a4-db-1,3.73,56.23MiB / 15.17GiB,0.36,10,10
2026-09-17T04:28:35.2380860Z,87235cf2e925,book-reviews-a4-redis-1,0.39,16.15MiB / 192MiB,8.41,6,6
2026-09-17T04:28:35.2380860Z,9848c97527b3,book-reviews-a4-traefik-1,7.70,120.4MiB / 15.17GiB,0.77,18,18
