timestamp,container,name,cpu_percent,memory_usage,memory_percent,threads,pids
2026-09-17T02:52:05.0730776Z,a42d74844cf7,book-reviews-a4-web-1,0.02,119.1MiB / 15.17GiB,0.77,11,11
2026-09-17T02:52:05.0730776Z,69b93e454d61,book-reviews-a4-static-1,0.03,27MiB / 15.17GiB,0.17,9,9
2026-09-17T02:52:05.0730776Z,ca43277e8356,book-reviews-a4-db-1,3.75,49.35MiB / 15.17GiB,0.32,7,7
2026-09-17T02:52:05.0730776Z,87235cf2e925,book-reviews-a4-redis-1,0.35,7.891MiB / 192MiB,4.11,6,6
2026-09-17T02:52:05.0730776Z,9848c97527b3,book-reviews-a4-traefik-1,0.12,117.9MiB / 15.17GiB,0.76,17,17
2026-09-17T02:52:05.0730776Z,48f7e9560c08,book-reviews-a4-opensearch-1,0.74,1.439GiB / 1.5GiB,95.92,127,127
2026-09-17T02:52:14.0980738Z,a42d74844cf7,book-reviews-a4-web-1,0.86,121.7MiB / 15.17GiB,0.78,11,11
2026-09-17T02:52:14.0980738Z,69b93e454d61,book-reviews-a4-static-1,0.01,27.8MiB / 15.17GiB,0.18,9,9
2026-09-17T02:52:14.0980738Z,ca43277e8356,book-reviews-a4-db-1,2.80,49.25MiB / 15.17GiB,0.32,7,7
2026-09-17T02:52:14.0980738Z,87235cf2e925,book-reviews-a4-redis-1,0.35,8.172MiB / 192MiB,4.26,6,6
2026-09-17T02:52:14.0980738Z,9848c97527b3,book-reviews-a4-traefik-1,0.43,115.9MiB / 15.17GiB,0.75,17,17
2026-09-17T02:52:14.0980738Z,48f7e9560c08,book-reviews-a4-opensearch-1,0.69,1.439GiB / 1.5GiB,95.95,127,127
2026-09-17T02:52:21.9078657Z,a42d74844cf7,book-reviews-a4-web-1,0.31,121.6MiB / 15.17GiB,0.78,11,11
2026-09-17T02:52:21.9078657Z,69b93e454d61,book-reviews-a4-static-1,0.01,28.29MiB / 15.17GiB,0.18,9,9
2026-09-17T02:52:21.9078657Z,ca43277e8356,book-reviews-a4-db-1,0.02,49.02MiB / 15.17GiB,0.32,7,7
2026-09-17T02:52:21.9078657Z,87235cf2e925,book-reviews-a4-redis-1,0.30,8.309MiB / 192MiB,4.33,6,6
2026-09-17T02:52:21.9078657Z,9848c97527b3,book-reviews-a4-traefik-1,0.11,116MiB / 15.17GiB,0.75,17,17
2026-09-17T02:52:21.9078657Z,48f7e9560c08,book-reviews-a4-opensearch-1,0.66,1.439GiB / 1.5GiB,95.91,127,127
2026-09-17T02:52:29.6915680Z,a42d74844cf7,book-reviews-a4-web-1,0.01,121.7MiB / 15.17GiB,0.78,11,11
2026-09-17T02:52:29.6915680Z,69b93e454d61,book-reviews-a4-static-1,0.01,28.05MiB / 15.17GiB,0.18,9,9
2026-09-17T02:52:29.6915680Z,ca43277e8356,book-reviews-a4-db-1,0.10,48.96MiB / 15.17GiB,0.32,7,7
2026-09-17T02:52:29.6915680Z,87235cf2e925,book-reviews-a4-redis-1,0.27,8.539MiB / 192MiB,4.45,6,6
2026-09-17T02:52:29.6915680Z,9848c97527b3,book-reviews-a4-traefik-1,0.06,116.2MiB / 15.17GiB,0.75,17,17
2026-09-17T02:52:29.6915680Z,48f7e9560c08,book-reviews-a4-opensearch-1,0.63,1.439GiB / 1.5GiB,95.92,127,127
2026-09-17T02:52:37.4177121Z,a42d74844cf7,book-reviews-a4-web-1,0.02,121.4MiB / 15.17GiB,0.78,11,11
2026-09-17T02:52:37.4177121Z,69b93e454d61,book-reviews-a4-static-1,0.02,27.82MiB / 15.17GiB,0.18,9,9
2026-09-17T02:52:37.4177121Z,ca43277e8356,book-reviews-a4-db-1,2.74,49MiB / 15.17GiB,0.32,7,7
2026-09-17T02:52:37.4177121Z,87235cf2e925,book-reviews-a4-redis-1,0.26,8.246MiB / 192MiB,4.29,6,6
2026-09-17T02:52:37.4177121Z,9848c97527b3,book-reviews-a4-traefik-1,5.83,127.9MiB / 15.17GiB,0.82,17,17
2026-09-17T02:52:37.4177121Z,48f7e9560c08,book-reviews-a4-opensearch-1,0.55,1.439GiB / 1.5GiB,95.94,127,127
2026-09-17T02:52:44.8404523Z,a42d74844cf7,book-reviews-a4-web-1,0.01,122.4MiB / 15.17GiB,0.79,11,11
2026-09-17T02:52:44.8404523Z,69b93e454d61,book-reviews-a4-static-1,0.02,27.72MiB / 15.17GiB,0.18,9,9
2026-09-17T02:52:44.8404523Z,ca43277e8356,book-reviews-a4-db-1,3.02,49.77MiB / 15.17GiB,0.32,7,7
2026-09-17T02:52:44.8404523Z,87235cf2e925,book-reviews-a4-redis-1,0.27,8.355MiB / 192MiB,4.35,6,6
2026-09-17T02:52:44.8404523Z,9848c97527b3,book-reviews-a4-traefik-1,0.06,115.9MiB / 15.17GiB,0.75,17,17
2026-09-17T02:52:44.8404523Z,48f7e9560c08,book-reviews-a4-opensearch-1,3.38,1.44GiB / 1.5GiB,95.97,127,127
2026-09-17T02:52:52.5523734Z,a42d74844cf7,book-reviews-a4-web-1,5.48,122MiB / 15.17GiB,0.79,11,11
2026-09-17T02:52:52.5523734Z,69b93e454d61,book-reviews-a4-static-1,0.01,28MiB / 15.17GiB,0.18,9,9
2026-09-17T02:52:52.5523734Z,ca43277e8356,book-reviews-a4-db-1,3.45,49.33MiB / 15.17GiB,0.32,7,7
2026-09-17T02:52:52.5523734Z,87235cf2e925,book-reviews-a4-redis-1,0.36,8.5MiB / 192MiB,4.43,6,6
2026-09-17T02:52:52.5523734Z,9848c97527b3,book-reviews-a4-traefik-1,6.25,116.8MiB / 15.17GiB,0.75,17,17
2026-09-17T02:52:52.5523734Z,48f7e9560c08,book-reviews-a4-opensearch-1,0.60,1.439GiB / 1.5GiB,95.92,127,127
2026-09-17T02:53:00.4595288Z,a42d74844cf7,book-reviews-a4-web-1,0.01,122.3MiB / 15.17GiB,0.79,11,11
2026-09-17T02:53:00.4595288Z,69b93e454d61,book-reviews-a4-static-1,0.02,28.41MiB / 15.17GiB,0.18,9,9
2026-09-17T02:53:00.4595288Z,ca43277e8356,book-reviews-a4-db-1,0.00,49.78MiB / 15.17GiB,0.32,7,7
2026-09-17T02:53:00.4595288Z,87235cf2e925,book-reviews-a4-redis-1,0.28,7.848MiB / 192MiB,4.09,6,6
2026-09-17T02:53:00.4595288Z,9848c97527b3,book-reviews-a4-traefik-1,0.00,116.4MiB / 15.17GiB,0.75,17,17
