timestamp,container,name,cpu_percent,memory_usage,memory_percent,threads,pids
2026-09-17T05:14:35.6071996Z,348cd506525f,book-reviews-a4-web-1,0.31,127.5MiB / 15.17GiB,0.82,11,11
2026-09-17T05:14:35.6071996Z,660681595a5e,book-reviews-a4-web-2,2.93,131.6MiB / 15.17GiB,0.85,11,11
2026-09-17T05:14:35.6071996Z,a1cb37b7da6b,book-reviews-a4-web-3,0.01,127MiB / 15.17GiB,0.82,11,11
2026-09-17T05:14:35.6071996Z,69b93e454d61,book-reviews-a4-static-1,2.83,31.58MiB / 15.17GiB,0.20,9,9
2026-09-17T05:14:35.6071996Z,ca43277e8356,book-reviews-a4-db-1,2.66,58.56MiB / 15.17GiB,0.38,11,11
2026-09-17T05:14:35.6071996Z,87235cf2e925,book-reviews-a4-redis-1,0.33,16.2MiB / 192MiB,8.44,6,6
2026-09-17T05:14:35.6071996Z,9848c97527b3,book-reviews-a4-traefik-1,0.27,121.5MiB / 15.17GiB,0.78,18,18
2026-09-17T05:14:35.6071996Z,48f7e9560c08,book-reviews-a4-opensearch-1,0.56,1.459GiB / 1.5GiB,97.24,131,131
2026-09-17T05:14:44.6680992Z,348cd506525f,book-reviews-a4-web-1,0.25,127.2MiB / 15.17GiB,0.82,11,11
2026-09-17T05:14:44.6680992Z,660681595a5e,book-reviews-a4-web-2,0.23,128.1MiB / 15.17GiB,0.82,11,11
2026-09-17T05:14:44.6680992Z,a1cb37b7da6b,book-reviews-a4-web-3,0.24,127.1MiB / 15.17GiB,0.82,11,11
2026-09-17T05:14:44.6680992Z,69b93e454d61,book-reviews-a4-static-1,1.32,31.04MiB / 15.17GiB,0.20,9,9
2026-09-17T05:14:44.6680992Z,ca43277e8356,book-reviews-a4-db-1,0.05,58.18MiB / 15.17GiB,0.37,11,11
2026-09-17T05:14:44.6680992Z,87235cf2e925,book-reviews-a4-redis-1,0.32,16.04MiB / 192MiB,8.36,6,6
2026-09-17T05:14:44.6680992Z,9848c97527b3,book-reviews-a4-traefik-1,7.54,120.3MiB / 15.17GiB,0.77,18,18
2026-09-17T05:14:44.6680992Z,48f7e9560c08,book-reviews-a4-opensearch-1,0.49,1.459GiB / 1.5GiB,97.25,131,131
2026-09-17T05:14:52.3919535Z,348cd506525f,book-reviews-a4-web-1,0.01,126.9MiB / 15.17GiB,0.82,11,11
2026-09-17T05:14:52.3919535Z,660681595a5e,book-reviews-a4-web-2,2.80,127.2MiB / 15.17GiB,0.82,11,11
2026-09-17T05:14:52.3919535Z,a1cb37b7da6b,book-reviews-a4-web-3,0.01,126.5MiB / 15.17GiB,0.81,11,11
