timestamp,container,name,cpu_percent,memory_usage,memory_percent,threads,pids
2026-09-17T03:02:30.8594491Z,a42d74844cf7,book-reviews-a4-web-1,0.02,122.7MiB / 15.17GiB,0.79,11,11
2026-09-17T03:02:30.8594491Z,69b93e454d61,book-reviews-a4-static-1,0.01,27.68MiB / 15.17GiB,0.18,9,9
2026-09-17T03:02:30.8594491Z,ca43277e8356,book-reviews-a4-db-1,0.00,49.16MiB / 15.17GiB,0.32,7,7
2026-09-17T03:02:30.8594491Z,87235cf2e925,book-reviews-a4-redis-1,0.34,9.023MiB / 192MiB,4.70,6,6
2026-09-17T03:02:30.8594491Z,9848c97527b3,book-reviews-a4-traefik-1,8.76,118MiB / 15.17GiB,0.76,17,17
2026-09-17T03:02:30.8594491Z,48f7e9560c08,book-reviews-a4-opensearch-1,0.77,1.439GiB / 1.5GiB,95.93,129,129
2026-09-17T03:02:40.1000987Z,a42d74844cf7,book-reviews-a4-web-1,0.01,124.2MiB / 15.17GiB,0.80,11,11
2026-09-17T03:02:40.1000987Z,69b93e454d61,book-reviews-a4-static-1,0.01,27.82MiB / 15.17GiB,0.18,9,9
2026-09-17T03:02:40.1000987Z,ca43277e8356,book-reviews-a4-db-1,3.50,49.48MiB / 15.17GiB,0.32,7,7
2026-09-17T03:02:40.1000987Z,87235cf2e925,book-reviews-a4-redis-1,0.35,10.06MiB / 192MiB,5.24,6,6
2026-09-17T03:02:40.1000987Z,9848c97527b3,book-reviews-a4-traefik-1,0.46,117.4MiB / 15.17GiB,0.76,17,17
2026-09-17T03:02:40.1000987Z,48f7e9560c08,book-reviews-a4-opensearch-1,0.69,1.439GiB / 1.5GiB,95.91,129,129
2026-09-17T03:02:48.0751277Z,a42d74844cf7,book-reviews-a4-web-1,3.38,124.8MiB / 15.17GiB,0.80,11,11
2026-09-17T03:02:48.0751277Z,69b93e454d61,book-reviews-a4-static-1,0.02,27.69MiB / 15.17GiB,0.18,9,9
2026-09-17T03:02:48.0751277Z,ca43277e8356,book-reviews-a4-db-1,0.02,49.41MiB / 15.17GiB,0.32,7,7
2026-09-17T03:02:48.0751277Z,87235cf2e925,book-reviews-a4-redis-1,2.90,10.46MiB / 192MiB,5.45,6,6
2026-09-17T03:02:48.0751277Z,9848c97527b3,book-reviews-a4-traefik-1,0.19,117.7MiB / 15.17GiB,0.76,17,17
2026-09-17T03:02:48.0751277Z,48f7e9560c08,book-reviews-a4-opensearch-1,4.03,1.438GiB / 1.5GiB,95.88,129,129
2026-09-17T03:02:55.4738992Z,a42d74844cf7,book-reviews-a4-web-1,1.18,124.2MiB / 15.17GiB,0.80,11,11
2026-09-17T03:02:55.4738992Z,69b93e454d61,book-reviews-a4-static-1,0.02,27.83MiB / 15.17GiB,0.18,9,9
2026-09-17T03:02:55.4738992Z,ca43277e8356,book-reviews-a4-db-1,0.12,49.39MiB / 15.17GiB,0.32,7,7
2026-09-17T03:02:55.4738992Z,87235cf2e925,book-reviews-a4-redis-1,0.40,9.672MiB / 192MiB,5.04,6,6
2026-09-17T03:02:55.4738992Z,9848c97527b3,book-reviews-a4-traefik-1,0.47,118.2MiB / 15.17GiB,0.76,17,17
2026-09-17T03:02:55.4738992Z,48f7e9560c08,book-reviews-a4-opensearch-1,0.69,1.439GiB / 1.5GiB,95.91,129,129
2026-09-17T03:03:03.4674355Z,a42d74844cf7,book-reviews-a4-web-1,0.02,124.6MiB / 15.17GiB,0.80,11,11
2026-09-17T03:03:03.4674355Z,69b93e454d61,book-reviews-a4-static-1,0.02,28.04MiB / 15.17GiB,0.18,9,9
2026-09-17T03:03:03.4674355Z,ca43277e8356,book-reviews-a4-db-1,0.00,49MiB / 15.17GiB,0.32,7,7
2026-09-17T03:03:03.4674355Z,87235cf2e925,book-reviews-a4-redis-1,0.36,10.36MiB / 192MiB,5.39,6,6
2026-09-17T03:03:03.4674355Z,9848c97527b3,book-reviews-a4-traefik-1,0.03,117.2MiB / 15.17GiB,0.75,17,17
2026-09-17T03:03:03.4674355Z,48f7e9560c08,book-reviews-a4-opensearch-1,0.67,1.439GiB / 1.5GiB,95.93,129,129
2026-09-17T03:03:11.4334946Z,a42d74844cf7,book-reviews-a4-web-1,0.37,125.5MiB / 15.17GiB,0.81,11,11
2026-09-17T03:03:11.4334946Z,69b93e454d61,book-reviews-a4-static-1,0.01,27.98MiB / 15.17GiB,0.18,9,9
2026-09-17T03:03:11.4334946Z,ca43277e8356,book-reviews-a4-db-1,0.03,49.45MiB / 15.17GiB,0.32,7,7
2026-09-17T03:03:11.4334946Z,87235cf2e925,book-reviews-a4-redis-1,0.36,9.891MiB / 192MiB,5.15,6,6
2026-09-17T03:03:11.4334946Z,9848c97527b3,book-reviews-a4-traefik-1,7.99,117.8MiB / 15.17GiB,0.76,17,17
2026-09-17T03:03:11.4334946Z,48f7e9560c08,book-reviews-a4-opensearch-1,0.81,1.438GiB / 1.5GiB,95.89,129,129
