timestamp,endpoint,deployment,instance,status,response_time_ms
2026-09-17T03:34:04.560911379Z,aggregation,full,a42d74844cf7,200,33.100316
2026-09-17T03:34:04.605729579Z,aggregation,full,a42d74844cf7,200,22.095521
2026-09-17T03:34:04.659197757Z,aggregation,full,a42d74844cf7,200,15.764865
2026-09-17T03:34:04.721287988Z,aggregation,full,a42d74844cf7,200,17.456884
2026-09-17T03:34:04.780940832Z,aggregation,full,a42d74844cf7,200,17.423192
2026-09-17T03:34:04.842704664Z,aggregation,full,a42d74844cf7,200,18.875168
2026-09-17T03:34:04.904492518Z,aggregation,full,a42d74844cf7,200,15.641495
2026-09-17T03:34:04.957259812Z,aggregation,full,a42d74844cf7,200,13.333727
2026-09-17T03:34:05.024676358Z,aggregation,full,a42d74844cf7,200,19.428462
2026-09-17T03:34:05.077617169Z,aggregation,full,a42d74844cf7,200,13.269291
2026-09-17T03:34:05.138798391Z,aggregation,full,a42d74844cf7,200,15.520936
2026-09-17T03:34:05.19462787Z,aggregation,full,a42d74844cf7,200,11.57063
2026-09-17T03:34:05.257849151Z,aggregation,full,a42d74844cf7,200,12.376374
2026-09-17T03:34:05.316911769Z,aggregation,full,a42d74844cf7,200,13.711175
2026-09-17T03:34:05.377091384Z,aggregation,full,a42d74844cf7,200,12.671686
2026-09-17T03:34:05.439268794Z,aggregation,full,a42d74844cf7,200,15.628554
2026-09-17T03:34:05.495674947Z,aggregation,full,a42d74844cf7,200,12.337711
2026-09-17T03:34:05.557811071Z,aggregation,full,a42d74844cf7,200,13.378075
2026-09-17T03:34:05.617418392Z,aggregation,full,a42d74844cf7,200,13.744548
2026-09-17T03:34:05.674691744Z,aggregation,full,a42d74844cf7,200,11.472593
2026-09-17T03:34:05.736929166Z,aggregation,full,a42d74844cf7,200,18.433633
2026-09-17T03:34:05.794608741Z,aggregation,full,a42d74844cf7,200,15.916416
2026-09-17T03:34:05.853279208Z,aggregation,full,a42d74844cf7,200,14.962025
2026-09-17T03:34:05.920318762Z,aggregation,full,a42d74844cf7,200,22.244924
2026-09-17T03:34:05.972001472Z,aggregation,full,a42d74844cf7,200,14.166996
2026-09-17T03:34:06.040945949Z,aggregation,full,a42d74844cf7,200,21.959267
2026-09-17T03:34:06.091814249Z,aggregation,full,a42d74844cf7,200,13.419757
2026-09-17T03:34:06.154144516Z,aggregation,full,a42d74844cf7,200,15.431075
2026-09-17T03:34:06.212409603Z,aggregation,full,a42d74844cf7,200,14.598925
2026-09-17T03:34:06.271557853Z,aggregation,full,a42d74844cf7,200,13.75847
2026-09-17T03:34:06.337269814Z,aggregation,full,a42d74844cf7,200,18.950689
2026-09-17T03:34:06.392482517Z,aggregation,full,a42d74844cf7,200,14.538422
2026-09-17T03:34:06.451715053Z,aggregation,full,a42d74844cf7,200,13.763945
2026-09-17T03:34:06.513276708Z,aggregation,full,a42d74844cf7,200,14.881515
2026-09-17T03:34:06.570726124Z,aggregation,full,a42d74844cf7,200,13.092064
2026-09-17T03:34:06.635041747Z,aggregation,full,a42d74844cf7,200,16.613539
2026-09-17T03:34:06.695535066Z,aggregation,full,a42d74844cf7,200,15.671273
2026-09-17T03:34:06.753270187Z,aggregation,full,a42d74844cf7,200,15.192414
2026-09-17T03:34:06.81126737Z,aggregation,full,a42d74844cf7,200,13.330003
2026-09-17T03:34:06.871502198Z,aggregation,full,a42d74844cf7,200,13.756529
2026-09-17T03:34:06.935812592Z,aggregation,full,a42d74844cf7,200,17.559102
2026-09-17T03:34:06.993052419Z,aggregation,full,a42d74844cf7,200,14.424818
2026-09-17T03:34:07.05071749Z,aggregation,full,a42d74844cf7,200,12.987535
2026-09-17T03:34:07.111072878Z,aggregation,full,a42d74844cf7,200,12.60661
2026-09-17T03:34:07.16953389Z,aggregation,full,a42d74844cf7,200,11.899279
2026-09-17T03:34:07.23401286Z,aggregation,full,a42d74844cf7,200,15.686187
2026-09-17T03:34:07.293862523Z,aggregation,full,a42d74844cf7,200,15.33127
2026-09-17T03:34:07.351853435Z,aggregation,full,a42d74844cf7,200,13.203927
2026-09-17T03:34:07.411755143Z,aggregation,full,a42d74844cf7,200,13.181315
2026-09-17T03:34:07.470941875Z,aggregation,full,a42d74844cf7,200,12.396245
2026-09-17T03:34:07.542366562Z,aggregation,full,a42d74844cf7,200,24.386421
2026-09-17T03:34:07.595299058Z,aggregation,full,a42d74844cf7,200,17.023849
2026-09-17T03:34:07.655445264Z,aggregation,full,a42d74844cf7,200,17.328552
2026-09-17T03:34:07.714218802Z,aggregation,full,a42d74844cf7,200,15.755657
2026-09-17T03:34:07.778389929Z,aggregation,full,a42d74844cf7,200,20.093412
2026-09-17T03:34:07.837936829Z,aggregation,full,a42d74844cf7,200,19.969268
2026-09-17T03:34:07.892585476Z,aggregation,full,a42d74844cf7,200,14.870264
2026-09-17T03:34:07.962879896Z,aggregation,full,a42d74844cf7,200,24.623693
2026-09-17T03:34:08.015063403Z,aggregation,full,a42d74844cf7,200,16.820223
2026-09-17T03:34:08.07540324Z,aggregation,full,a42d74844cf7,200,16.894393
2026-09-17T03:34:08.146379546Z,aggregation,full,a42d74844cf7,200,27.709844
2026-09-17T03:34:08.201637138Z,aggregation,full,a42d74844cf7,200,23.194797
2026-09-17T03:34:08.251329687Z,aggregation,full,a42d74844cf7,200,13.490718
2026-09-17T03:34:08.330252744Z,aggregation,full,a42d74844cf7,200,32.151431
2026-09-17T03:34:08.374402272Z,aggregation,full,a42d74844cf7,200,16.699833
2026-09-17T03:34:08.449206914Z,aggregation,full,a42d74844cf7,200,31.185077
2026-09-17T03:34:08.508306953Z,aggregation,full,a42d74844cf7,200,30.456235
2026-09-17T03:34:08.557901504Z,aggregation,full,a42d74844cf7,200,19.202904
2026-09-17T03:34:08.613520824Z,aggregation,full,a42d74844cf7,200,14.985304
2026-09-17T03:34:08.673347452Z,aggregation,full,a42d74844cf7,200,15.371267
2026-09-17T03:34:08.734916751Z,aggregation,full,a42d74844cf7,200,16.999472
2026-09-17T03:34:08.791902961Z,aggregation,full,a42d74844cf7,200,13.139614
2026-09-17T03:34:08.852087255Z,aggregation,full,a42d74844cf7,200,13.440095
2026-09-17T03:34:08.913854389Z,aggregation,full,a42d74844cf7,200,15.197333
2026-09-17T03:34:08.973630894Z,aggregation,full,a42d74844cf7,200,15.15041
2026-09-17T03:34:09.036510228Z,aggregation,full,a42d74844cf7,200,18.205649
2026-09-17T03:34:09.091480049Z,aggregation,full,a42d74844cf7,200,13.141578
2026-09-17T03:34:09.151315342Z,aggregation,full,a42d74844cf7,200,13.183505
2026-09-17T03:34:09.212459303Z,aggregation,full,a42d74844cf7,200,14.418104
2026-09-17T03:34:09.270155363Z,aggregation,full,a42d74844cf7,200,12.145967
2026-09-17T03:34:09.33241144Z,aggregation,full,a42d74844cf7,200,14.396997
2026-09-17T03:34:09.391074292Z,aggregation,full,a42d74844cf7,200,12.941496
2026-09-17T03:34:09.450930077Z,aggregation,full,a42d74844cf7,200,13.142832
2026-09-17T03:34:09.513043039Z,aggregation,full,a42d74844cf7,200,14.268724
2026-09-17T03:34:09.574464396Z,aggregation,full,a42d74844cf7,200,15.99552
2026-09-17T03:34:09.63737503Z,aggregation,full,a42d74844cf7,200,19.121604
2026-09-17T03:34:09.697056354Z,aggregation,full,a42d74844cf7,200,18.923883
2026-09-17T03:34:09.756928139Z,aggregation,full,a42d74844cf7,200,19.178753
2026-09-17T03:34:09.813504514Z,aggregation,full,a42d74844cf7,200,15.158425
2026-09-17T03:34:09.881345117Z,aggregation,full,a42d74844cf7,200,23.348002
2026-09-17T03:34:09.933430608Z,aggregation,full,a42d74844cf7,200,15.252859
2026-09-17T03:34:09.999448923Z,aggregation,full,a42d74844cf7,200,21.262772
2026-09-17T03:34:10.051126623Z,aggregation,full,a42d74844cf7,200,13.127591
2026-09-17T03:34:10.113570121Z,aggregation,full,a42d74844cf7,200,15.523009
2026-09-17T03:34:10.173543657Z,aggregation,full,a42d74844cf7,200,15.457289
2026-09-17T03:34:10.24575912Z,aggregation,full,a42d74844cf7,200,27.212495
2026-09-17T03:34:10.295985624Z,aggregation,full,a42d74844cf7,200,17.050811
2026-09-17T03:34:10.351708053Z,aggregation,full,a42d74844cf7,200,13.704506
2026-09-17T03:34:10.412906169Z,aggregation,full,a42d74844cf7,200,14.42338
2026-09-17T03:34:10.473808323Z,aggregation,full,a42d74844cf7,200,15.131574
2026-09-17T03:34:10.538212048Z,aggregation,full,a42d74844cf7,200,19.44588
2026-09-17T03:34:10.593578736Z,aggregation,full,a42d74844cf7,200,14.979812
2026-09-17T03:34:10.65567632Z,aggregation,full,a42d74844cf7,200,17.053951
2026-09-17T03:34:10.714092585Z,aggregation,full,a42d74844cf7,200,16.000265
2026-09-17T03:34:10.770653307Z,aggregation,full,a42d74844cf7,200,13.102989
2026-09-17T03:34:10.83580419Z,aggregation,full,a42d74844cf7,200,17.489289
2026-09-17T03:34:10.894469649Z,aggregation,full,a42d74844cf7,200,15.842859
2026-09-17T03:34:10.951921749Z,aggregation,full,a42d74844cf7,200,13.818703
2026-09-17T03:34:11.030229631Z,aggregation,full,a42d74844cf7,200,30.696132
2026-09-17T03:34:11.074994504Z,aggregation,full,a42d74844cf7,200,16.738152
2026-09-17T03:34:11.138791493Z,aggregation,full,a42d74844cf7,200,20.1914
2026-09-17T03:34:11.196122065Z,aggregation,full,a42d74844cf7,200,17.596352
2026-09-17T03:34:11.253073952Z,aggregation,full,a42d74844cf7,200,15.306177
2026-09-17T03:34:11.313181034Z,aggregation,full,a42d74844cf7,200,15.313208
2026-09-17T03:34:11.371406185Z,aggregation,full,a42d74844cf7,200,13.632174
2026-09-17T03:34:11.434420789Z,aggregation,full,a42d74844cf7,200,16.434478
2026-09-17T03:34:11.49278861Z,aggregation,full,a42d74844cf7,200,14.622316
2026-09-17T03:34:11.551606765Z,aggregation,full,a42d74844cf7,200,13.915631
2026-09-17T03:34:11.612702283Z,aggregation,full,a42d74844cf7,200,14.325102
2026-09-17T03:34:11.67133562Z,aggregation,full,a42d74844cf7,200,13.149078
2026-09-17T03:34:11.734872448Z,aggregation,full,a42d74844cf7,200,16.855055
2026-09-17T03:34:11.791950221Z,aggregation,full,a42d74844cf7,200,14.203804
2026-09-17T03:34:11.850383241Z,aggregation,full,a42d74844cf7,200,12.73047
2026-09-17T03:34:11.911679179Z,aggregation,full,a42d74844cf7,200,13.623968
2026-09-17T03:34:11.969929702Z,aggregation,full,a42d74844cf7,200,11.699461
2026-09-17T03:34:12.034490175Z,aggregation,full,a42d74844cf7,200,16.820233
2026-09-17T03:34:12.091857345Z,aggregation,full,a42d74844cf7,200,13.192416
2026-09-17T03:34:12.152495553Z,aggregation,full,a42d74844cf7,200,14.30398
2026-09-17T03:34:12.214079719Z,aggregation,full,a42d74844cf7,200,15.356551
2026-09-17T03:34:12.270706957Z,aggregation,full,a42d74844cf7,200,12.423772
2026-09-17T03:34:12.334897991Z,aggregation,full,a42d74844cf7,200,16.316869
2026-09-17T03:34:12.39133457Z,aggregation,full,a42d74844cf7,200,12.605457
2026-09-17T03:34:12.452481467Z,aggregation,full,a42d74844cf7,200,14.35906
2026-09-17T03:34:12.514071493Z,aggregation,full,a42d74844cf7,200,15.947216
2026-09-17T03:34:12.571264924Z,aggregation,full,a42d74844cf7,200,13.442576
2026-09-17T03:34:12.632748833Z,aggregation,full,a42d74844cf7,200,14.788797
2026-09-17T03:34:12.692679646Z,aggregation,full,a42d74844cf7,200,13.97486
2026-09-17T03:34:12.752439029Z,aggregation,full,a42d74844cf7,200,13.90133
2026-09-17T03:34:12.812464285Z,aggregation,full,a42d74844cf7,200,14.294199
2026-09-17T03:34:12.869576351Z,aggregation,full,a42d74844cf7,200,11.703579
2026-09-17T03:34:12.935446132Z,aggregation,full,a42d74844cf7,200,17.211362
2026-09-17T03:34:12.994538249Z,aggregation,full,a42d74844cf7,200,16.273601
2026-09-17T03:34:13.052906434Z,aggregation,full,a42d74844cf7,200,14.627
2026-09-17T03:34:13.11572583Z,aggregation,full,a42d74844cf7,200,17.24023
2026-09-17T03:34:13.171148825Z,aggregation,full,a42d74844cf7,200,12.961018
2026-09-17T03:34:13.234775927Z,aggregation,full,a42d74844cf7,200,16.865015
2026-09-17T03:34:13.291419446Z,aggregation,full,a42d74844cf7,200,12.98125
2026-09-17T03:34:13.350795624Z,aggregation,full,a42d74844cf7,200,12.705769
2026-09-17T03:34:13.41219046Z,aggregation,full,a42d74844cf7,200,13.575115
2026-09-17T03:34:13.470389532Z,aggregation,full,a42d74844cf7,200,12.67812
2026-09-17T03:34:13.535008921Z,aggregation,full,a42d74844cf7,200,16.76952
2026-09-17T03:34:13.590856193Z,aggregation,full,a42d74844cf7,200,13.164553
2026-09-17T03:34:13.65239241Z,aggregation,full,a42d74844cf7,200,13.866678
2026-09-17T03:34:13.713274783Z,aggregation,full,a42d74844cf7,200,15.308182
2026-09-17T03:34:13.770867794Z,aggregation,full,a42d74844cf7,200,12.90184
2026-09-17T03:34:13.834642817Z,aggregation,full,a42d74844cf7,200,15.972838
2026-09-17T03:34:13.891152722Z,aggregation,full,a42d74844cf7,200,12.805507
2026-09-17T03:34:13.950329678Z,aggregation,full,a42d74844cf7,200,12.368788
2026-09-17T03:34:14.010990464Z,aggregation,full,a42d74844cf7,200,12.895383
2026-09-17T03:34:14.070540589Z,aggregation,full,a42d74844cf7,200,11.981182
2026-09-17T03:34:14.136158967Z,aggregation,full,a42d74844cf7,200,17.943649
2026-09-17T03:34:14.190852188Z,aggregation,full,a42d74844cf7,200,12.951197
2026-09-17T03:34:14.252198842Z,aggregation,full,a42d74844cf7,200,13.684429
2026-09-17T03:34:14.311777319Z,aggregation,full,a42d74844cf7,200,13.698785
2026-09-17T03:34:14.371515419Z,aggregation,full,a42d74844cf7,200,12.783154
2026-09-17T03:34:14.433802149Z,aggregation,full,a42d74844cf7,200,15.786714
2026-09-17T03:34:14.491898334Z,aggregation,full,a42d74844cf7,200,13.413093
2026-09-17T03:34:14.550772717Z,aggregation,full,a42d74844cf7,200,12.92764
2026-09-17T03:34:14.613272687Z,aggregation,full,a42d74844cf7,200,14.606533
2026-09-17T03:34:14.669889795Z,aggregation,full,a42d74844cf7,200,12.15078
2026-09-17T03:34:14.735616876Z,aggregation,full,a42d74844cf7,200,16.843465
2026-09-17T03:34:14.792093587Z,aggregation,full,a42d74844cf7,200,13.765856
2026-09-17T03:34:14.851157621Z,aggregation,full,a42d74844cf7,200,13.237185
2026-09-17T03:34:14.914916357Z,aggregation,full,a42d74844cf7,200,16.142391
2026-09-17T03:34:14.971418255Z,aggregation,full,a42d74844cf7,200,13.024263
2026-09-17T03:34:15.033280732Z,aggregation,full,a42d74844cf7,200,15.08617
2026-09-17T03:34:15.09084942Z,aggregation,full,a42d74844cf7,200,12.954918
2026-09-17T03:34:15.152038836Z,aggregation,full,a42d74844cf7,200,13.434054
2026-09-17T03:34:15.213067339Z,aggregation,full,a42d74844cf7,200,14.285634
2026-09-17T03:34:15.27075949Z,aggregation,full,a42d74844cf7,200,12.232412
2026-09-17T03:34:15.335053923Z,aggregation,full,a42d74844cf7,200,16.414205
2026-09-17T03:34:15.391538381Z,aggregation,full,a42d74844cf7,200,13.122047
2026-09-17T03:34:15.450713833Z,aggregation,full,a42d74844cf7,200,12.436982
2026-09-17T03:34:15.511294137Z,aggregation,full,a42d74844cf7,200,12.858498
2026-09-17T03:34:15.570376618Z,aggregation,full,a42d74844cf7,200,12.663773
2026-09-17T03:34:15.635105116Z,aggregation,full,a42d74844cf7,200,17.032292
2026-09-17T03:34:15.690566077Z,aggregation,full,a42d74844cf7,200,12.814314
2026-09-17T03:34:15.752760503Z,aggregation,full,a42d74844cf7,200,14.41406
2026-09-17T03:34:15.812096478Z,aggregation,full,a42d74844cf7,200,13.716145
2026-09-17T03:34:15.872573649Z,aggregation,full,a42d74844cf7,200,14.868388
2026-09-17T03:34:15.933644759Z,aggregation,full,a42d74844cf7,200,15.184646
2026-09-17T03:34:15.992620601Z,aggregation,full,a42d74844cf7,200,14.201181
2026-09-17T03:34:16.051810981Z,aggregation,full,a42d74844cf7,200,13.57257
2026-09-17T03:34:16.112742086Z,aggregation,full,a42d74844cf7,200,14.260118
2026-09-17T03:34:16.173306753Z,aggregation,full,a42d74844cf7,200,15.020392
2026-09-17T03:34:16.23473461Z,aggregation,full,a42d74844cf7,200,16.683463
2026-09-17T03:34:16.29652219Z,aggregation,full,a42d74844cf7,200,18.109066
2026-09-17T03:34:16.351291611Z,aggregation,full,a42d74844cf7,200,13.147542
2026-09-17T03:34:16.411377474Z,aggregation,full,a42d74844cf7,200,13.432805
