timestamp,container,name,cpu_percent,memory_usage,memory_percent,threads,pids
2026-09-17T03:33:59.4083787Z,a42d74844cf7,book-reviews-a4-web-1,0.01,133.6MiB / 15.17GiB,0.86,11,11
2026-09-17T03:33:59.4083787Z,69b93e454d61,book-reviews-a4-static-1,0.03,29.01MiB / 15.17GiB,0.19,9,9
2026-09-17T03:33:59.4083787Z,ca43277e8356,book-reviews-a4-db-1,0.00,49.09MiB / 15.17GiB,0.32,7,7
2026-09-17T03:33:59.4083787Z,87235cf2e925,book-reviews-a4-redis-1,0.35,10.66MiB / 192MiB,5.55,6,6
2026-09-17T03:33:59.4083787Z,9848c97527b3,book-reviews-a4-traefik-1,0.00,119.9MiB / 15.17GiB,0.77,17,17
2026-09-17T03:33:59.4083787Z,48f7e9560c08,book-reviews-a4-opensearch-1,0.72,1.449GiB / 1.5GiB,96.63,129,129
2026-09-17T03:34:08.3676482Z,a42d74844cf7,book-reviews-a4-web-1,17.69,138.8MiB / 15.17GiB,0.89,11,11
2026-09-17T03:34:08.3676482Z,69b93e454d61,book-reviews-a4-static-1,0.01,29.11MiB / 15.17GiB,0.19,9,9
2026-09-17T03:34:08.3676482Z,ca43277e8356,book-reviews-a4-db-1,5.24,50.03MiB / 15.17GiB,0.32,7,7
2026-09-17T03:34:08.3676482Z,87235cf2e925,book-reviews-a4-redis-1,0.93,11.25MiB / 192MiB,5.86,6,6
2026-09-17T03:34:08.3676482Z,9848c97527b3,book-reviews-a4-traefik-1,12.60,120.4MiB / 15.17GiB,0.78,17,17
2026-09-17T03:34:08.3676482Z,48f7e9560c08,book-reviews-a4-opensearch-1,1.13,1.45GiB / 1.5GiB,96.64,129,129
2026-09-17T03:34:16.0849801Z,a42d74844cf7,book-reviews-a4-web-1,24.08,137.8MiB / 15.17GiB,0.89,11,11
2026-09-17T03:34:16.0849801Z,69b93e454d61,book-reviews-a4-static-1,4.78,29.54MiB / 15.17GiB,0.19,9,9
2026-09-17T03:34:16.0849801Z,ca43277e8356,book-reviews-a4-db-1,4.85,51.19MiB / 15.17GiB,0.33,8,8
2026-09-17T03:34:16.0849801Z,87235cf2e925,book-reviews-a4-redis-1,0.76,10.68MiB / 192MiB,5.56,6,6
2026-09-17T03:34:16.0849801Z,9848c97527b3,book-reviews-a4-traefik-1,3.07,120.1MiB / 15.17GiB,0.77,17,17
2026-09-17T03:34:16.0849801Z,48f7e9560c08,book-reviews-a4-opensearch-1,0.73,1.448GiB / 1.5GiB,96.56,129,129
2026-09-17T03:34:24.1039810Z,a42d74844cf7,book-reviews-a4-web-1,14.56,136.5MiB / 15.17GiB,0.88,11,11
2026-09-17T03:34:24.1039810Z,69b93e454d61,book-reviews-a4-static-1,0.01,29.22MiB / 15.17GiB,0.19,9,9
2026-09-17T03:34:24.1039810Z,ca43277e8356,book-reviews-a4-db-1,5.12,51.64MiB / 15.17GiB,0.33,8,8
2026-09-17T03:34:24.1039810Z,87235cf2e925,book-reviews-a4-redis-1,0.74,10.92MiB / 192MiB,5.69,6,6
2026-09-17T03:34:24.1039810Z,9848c97527b3,book-reviews-a4-traefik-1,2.70,120.8MiB / 15.17GiB,0.78,17,17
2026-09-17T03:34:24.1039810Z,48f7e9560c08,book-reviews-a4-opensearch-1,0.66,1.449GiB / 1.5GiB,96.62,129,129
2026-09-17T03:34:32.1009662Z,a42d74844cf7,book-reviews-a4-web-1,17.24,140.3MiB / 15.17GiB,0.90,11,17
2026-09-17T03:34:32.1009662Z,69b93e454d61,book-reviews-a4-static-1,3.65,29.86MiB / 15.17GiB,0.19,9,9
