timestamp,endpoint,deployment,instance,status,response_time_ms
2026-09-17T05:30:23.205891134Z,book,scaled,a1cb37b7da6b,200,21.227705
2026-09-17T05:30:23.259896129Z,book,scaled,348cd506525f,200,18.390804
2026-09-17T05:30:23.308221337Z,book,scaled,a1cb37b7da6b,200,8.751688
2026-09-17T05:30:23.369819879Z,book,scaled,348cd506525f,200,9.602553
2026-09-17T05:30:23.429018768Z,book,scaled,660681595a5e,200,8.49057
2026-09-17T05:30:23.489338437Z,book,scaled,348cd506525f,200,8.698879
2026-09-17T05:30:23.549464667Z,book,scaled,660681595a5e,200,7.997421
2026-09-17T05:30:23.609489223Z,book,scaled,a1cb37b7da6b,200,8.494536
2026-09-17T05:30:23.669919887Z,book,scaled,660681595a5e,200,9.510869
2026-09-17T05:30:23.729251845Z,book,scaled,a1cb37b7da6b,200,8.122768
2026-09-17T05:30:23.789063323Z,book,scaled,348cd506525f,200,8.463805
2026-09-17T05:30:23.848606921Z,book,scaled,a1cb37b7da6b,200,8.21667
2026-09-17T05:30:23.908910878Z,book,scaled,348cd506525f,200,7.945862
2026-09-17T05:30:23.969607734Z,book,scaled,660681595a5e,200,9.462005
2026-09-17T05:30:24.030307736Z,book,scaled,348cd506525f,200,9.398181
2026-09-17T05:30:24.087714267Z,book,scaled,660681595a5e,200,7.175246
2026-09-17T05:30:24.149129747Z,book,scaled,a1cb37b7da6b,200,7.803999
2026-09-17T05:30:24.208031644Z,book,scaled,660681595a5e,200,7.693048
2026-09-17T05:30:24.270413824Z,book,scaled,a1cb37b7da6b,200,9.973148
2026-09-17T05:30:24.330349354Z,book,scaled,348cd506525f,200,9.241842
2026-09-17T05:30:24.38571216Z,book,scaled,a1cb37b7da6b,200,9.677619
2026-09-17T05:30:24.443539465Z,book,scaled,348cd506525f,200,8.168803
2026-09-17T05:30:24.504436767Z,book,scaled,660681595a5e,200,8.303451
2026-09-17T05:30:24.564849198Z,book,scaled,348cd506525f,200,8.533554
2026-09-17T05:30:24.623651739Z,book,scaled,660681595a5e,200,8.165221
2026-09-17T05:30:24.684447114Z,book,scaled,a1cb37b7da6b,200,9.091509
2026-09-17T05:30:24.74651639Z,book,scaled,660681595a5e,200,10.23
2026-09-17T05:30:24.804971495Z,book,scaled,a1cb37b7da6b,200,8.534623
2026-09-17T05:30:24.864017665Z,book,scaled,348cd506525f,200,8.723876
2026-09-17T05:30:24.9294673Z,book,scaled,a1cb37b7da6b,200,13.631279
2026-09-17T05:30:24.984944748Z,book,scaled,348cd506525f,200,8.631235
2026-09-17T05:30:25.044764677Z,book,scaled,660681595a5e,200,9.116661
2026-09-17T05:30:25.104294003Z,book,scaled,348cd506525f,200,8.564066
2026-09-17T05:30:25.164247405Z,book,scaled,660681595a5e,200,8.31149
2026-09-17T05:30:25.22391557Z,book,scaled,a1cb37b7da6b,200,7.953518
2026-09-17T05:30:25.28541774Z,book,scaled,660681595a5e,200,9.823025
2026-09-17T05:30:25.344365869Z,book,scaled,a1cb37b7da6b,200,8.301309
2026-09-17T05:30:25.406073422Z,book,scaled,348cd506525f,200,10.029048
2026-09-17T05:30:25.464891518Z,book,scaled,a1cb37b7da6b,200,9.03353
2026-09-17T05:30:25.524547107Z,book,scaled,348cd506525f,200,8.998362
2026-09-17T05:30:25.584847971Z,book,scaled,660681595a5e,200,8.802311
2026-09-17T05:30:25.646351514Z,book,scaled,348cd506525f,200,10.555221
2026-09-17T05:30:25.704180383Z,book,scaled,660681595a5e,200,8.217844
2026-09-17T05:30:25.765845443Z,book,scaled,a1cb37b7da6b,200,9.934426
2026-09-17T05:30:25.825125176Z,book,scaled,660681595a5e,200,9.664936
2026-09-17T05:30:25.884573337Z,book,scaled,a1cb37b7da6b,200,8.534535
2026-09-17T05:30:25.943787372Z,book,scaled,348cd506525f,200,8.512332
2026-09-17T05:30:26.005906321Z,book,scaled,a1cb37b7da6b,200,10.158627
2026-09-17T05:30:26.064210378Z,book,scaled,348cd506525f,200,8.683734
2026-09-17T05:30:26.124970473Z,book,scaled,660681595a5e,200,9.167593
2026-09-17T05:30:26.184367322Z,book,scaled,348cd506525f,200,8.63654
2026-09-17T05:30:26.244624094Z,book,scaled,660681595a5e,200,8.511017
2026-09-17T05:30:26.311107584Z,book,scaled,a1cb37b7da6b,200,15.413373
2026-09-17T05:30:26.364644076Z,book,scaled,660681595a5e,200,8.601218
2026-09-17T05:30:26.424332749Z,book,scaled,a1cb37b7da6b,200,9.04131
2026-09-17T05:30:26.486268873Z,book,scaled,348cd506525f,200,10.263723
2026-09-17T05:30:26.545627841Z,book,scaled,a1cb37b7da6b,200,9.654483
2026-09-17T05:30:26.603810732Z,book,scaled,348cd506525f,200,8.579774
2026-09-17T05:30:26.664723037Z,book,scaled,660681595a5e,200,8.944054
2026-09-17T05:30:26.724320537Z,book,scaled,348cd506525f,200,9.018264
2026-09-17T05:30:26.785664127Z,book,scaled,660681595a5e,200,9.715009
2026-09-17T05:30:26.844447136Z,book,scaled,a1cb37b7da6b,200,8.073606
2026-09-17T05:30:26.904949582Z,book,scaled,660681595a5e,200,8.858086
2026-09-17T05:30:26.964471269Z,book,scaled,a1cb37b7da6b,200,8.835094
2026-09-17T05:30:27.024382939Z,book,scaled,348cd506525f,200,8.357704
2026-09-17T05:30:27.084281078Z,book,scaled,a1cb37b7da6b,200,8.463439
2026-09-17T05:30:27.145962818Z,book,scaled,348cd506525f,200,9.953817
2026-09-17T05:30:27.204389958Z,book,scaled,660681595a5e,200,8.580327
2026-09-17T05:30:27.265255992Z,book,scaled,348cd506525f,200,9.161717
2026-09-17T05:30:27.327304715Z,book,scaled,660681595a5e,200,11.390282
2026-09-17T05:30:27.384053693Z,book,scaled,a1cb37b7da6b,200,8.185102
2026-09-17T05:30:27.444288854Z,book,scaled,660681595a5e,200,8.499782
2026-09-17T05:30:27.50478168Z,book,scaled,a1cb37b7da6b,200,8.957902
2026-09-17T05:30:27.563289907Z,book,scaled,348cd506525f,200,8.018716
2026-09-17T05:30:27.624494358Z,book,scaled,a1cb37b7da6b,200,8.586277
2026-09-17T05:30:27.683926448Z,book,scaled,348cd506525f,200,8.729231
2026-09-17T05:30:27.7436246Z,book,scaled,660681595a5e,200,8.149611
2026-09-17T05:30:27.804459708Z,book,scaled,348cd506525f,200,8.334962
2026-09-17T05:30:27.864778963Z,book,scaled,660681595a5e,200,8.605023
2026-09-17T05:30:27.925682932Z,book,scaled,a1cb37b7da6b,200,10.426684
2026-09-17T05:30:27.982973682Z,book,scaled,660681595a5e,200,7.815939
2026-09-17T05:30:28.044545711Z,book,scaled,a1cb37b7da6b,200,8.789403
2026-09-17T05:30:28.104375795Z,book,scaled,348cd506525f,200,8.850513
2026-09-17T05:30:28.164309899Z,book,scaled,a1cb37b7da6b,200,8.322651
2026-09-17T05:30:28.22439936Z,book,scaled,348cd506525f,200,8.435758
2026-09-17T05:30:28.284379886Z,book,scaled,660681595a5e,200,8.325121
2026-09-17T05:30:28.343941335Z,book,scaled,348cd506525f,200,7.965127
2026-09-17T05:30:28.403875243Z,book,scaled,660681595a5e,200,8.094259
2026-09-17T05:30:28.463902744Z,book,scaled,a1cb37b7da6b,200,8.258238
2026-09-17T05:30:28.523613381Z,book,scaled,660681595a5e,200,8.076165
2026-09-17T05:30:28.584241535Z,book,scaled,a1cb37b7da6b,200,8.044675
2026-09-17T05:30:28.643750111Z,book,scaled,348cd506525f,200,7.80889
2026-09-17T05:30:28.703696509Z,book,scaled,a1cb37b7da6b,200,8.208938
2026-09-17T05:30:28.764749004Z,book,scaled,348cd506525f,200,9.415699
2026-09-17T05:30:28.823745491Z,book,scaled,660681595a5e,200,8.368203
2026-09-17T05:30:28.884200053Z,book,scaled,348cd506525f,200,8.571938
2026-09-17T05:30:28.945177362Z,book,scaled,660681595a5e,200,9.172249
2026-09-17T05:30:29.005091687Z,book,scaled,a1cb37b7da6b,200,8.831402
2026-09-17T05:30:29.065558181Z,book,scaled,660681595a5e,200,9.879318
2026-09-17T05:30:29.124588976Z,book,scaled,a1cb37b7da6b,200,8.30926
2026-09-17T05:30:29.186891856Z,book,scaled,348cd506525f,200,11.388893
2026-09-17T05:30:29.244374893Z,book,scaled,a1cb37b7da6b,200,8.424292
2026-09-17T05:30:29.305590115Z,book,scaled,348cd506525f,200,9.474694
2026-09-17T05:30:29.36589262Z,book,scaled,660681595a5e,200,9.626762
2026-09-17T05:30:29.424743168Z,book,scaled,348cd506525f,200,9.104034
2026-09-17T05:30:29.484050285Z,book,scaled,660681595a5e,200,8.523838
2026-09-17T05:30:29.54643654Z,book,scaled,a1cb37b7da6b,200,10.727692
2026-09-17T05:30:29.60586556Z,book,scaled,660681595a5e,200,9.73978
2026-09-17T05:30:29.664839781Z,book,scaled,a1cb37b7da6b,200,9.42041
2026-09-17T05:30:29.724957223Z,book,scaled,348cd506525f,200,9.700577
2026-09-17T05:30:29.78625976Z,book,scaled,a1cb37b7da6b,200,10.779584
2026-09-17T05:30:29.844665756Z,book,scaled,348cd506525f,200,8.844593
2026-09-17T05:30:29.90527952Z,book,scaled,660681595a5e,200,9.75428
2026-09-17T05:30:29.964510248Z,book,scaled,348cd506525f,200,8.665003
2026-09-17T05:30:30.024885507Z,book,scaled,660681595a5e,200,8.654218
2026-09-17T05:30:30.083859019Z,book,scaled,a1cb37b7da6b,200,8.364135
2026-09-17T05:30:30.144863207Z,book,scaled,660681595a5e,200,9.246119
2026-09-17T05:30:30.206200836Z,book,scaled,a1cb37b7da6b,200,10.593094
2026-09-17T05:30:30.266409345Z,book,scaled,348cd506525f,200,10.53281
2026-09-17T05:30:30.325311812Z,book,scaled,a1cb37b7da6b,200,9.303737
2026-09-17T05:30:30.385457756Z,book,scaled,348cd506525f,200,9.293881
2026-09-17T05:30:30.44600659Z,book,scaled,660681595a5e,200,9.975928
2026-09-17T05:30:30.503917401Z,book,scaled,348cd506525f,200,8.155685
2026-09-17T05:30:30.565772422Z,book,scaled,660681595a5e,200,9.974023
2026-09-17T05:30:30.624091413Z,book,scaled,a1cb37b7da6b,200,8.5987
2026-09-17T05:30:30.684385432Z,book,scaled,660681595a5e,200,8.583956
2026-09-17T05:30:30.74393865Z,book,scaled,a1cb37b7da6b,200,7.860638
2026-09-17T05:30:30.803958252Z,book,scaled,348cd506525f,200,8.318436
